"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.748960485E1,-6.520441920E-2,-1.001815033E1,-5.084747914E-3
2.749208954E1,-9.391828626E-2,-1.003011417E1,-2.691925503E-3
2.749457417E1,-1.082752272E-1,-1.002293587E1,4.486542661E-3
2.749705886E1,-4.845465720E-2,-1.000857925E1,1.166501082E-2
2.749954355E1,-7.238288224E-2,-9.999007225E0,-1.704886183E-2
2.750202823E1,-8.434699476E-2,-9.994221687E0,-2.901297435E-2
2.750451287E1,-8.913264424E-2,-9.965508461E0,-2.662015148E-2
2.750699756E1,-5.802594870E-2,-9.941579819E0,2.093719784E-3
2.750948224E1,-8.673982322E-2,-9.963115692E0,-1.226321608E-2
2.751196693E1,-1.106680483E-1,-9.953543663E0,-2.991028305E-4
2.751445162E1,-9.391828626E-2,-9.941579819E0,-3.379862010E-2
2.751693730E1,-1.226321608E-1,-9.910472870E0,-3.619144112E-2
2.751942198E1,-1.298106313E-1,-9.881759644E0,-1.704886183E-2
2.752190667E1,-1.130608693E-1,-9.922437668E0,1.645065658E-2
2.752439131E1,-1.489532143E-1,-9.920044899E0,-3.858426586E-2
2.752687599E1,-1.250249892E-1,-9.865009308E0,-3.140579537E-2
2.752936068E1,-1.178465188E-1,-9.924830437E0,-2.901297435E-2
2.753184537E1,-1.010967568E-1,-9.924830437E0,-1.226321608E-2
2.753433000E1,-1.489532143E-1,-9.922437668E0,-2.991028305E-4
2.753681469E1,-1.369891018E-1,-9.898509026E0,-7.477570791E-3
2.753929938E1,-1.322034448E-1,-9.903294563E0,-2.662015148E-2
2.754178407E1,-1.417747438E-1,-9.850652695E0,4.486542661E-3
2.754426876E1,-1.441675574E-1,-9.896116257E0,-3.858426586E-2
2.754675157E1,-1.393819153E-1,-9.874580383E0,-2.991028305E-4
2.754923626E1,-1.417747438E-1,-9.903294563E0,-7.477570791E-3
2.755172094E1,-1.585244983E-1,-9.874580383E0,-3.619144112E-2
2.755420558E1,-1.657029688E-1,-9.862616539E0,-9.870393202E-3
2.755669026E1,-9.870393574E-2,-9.869794846E0,-1.704886183E-2
2.755917495E1,-1.130608693E-1,-9.910472870E0,2.093719784E-3
2.756165964E1,-1.345962733E-1,-9.915258408E0,6.879365072E-3
2.756414428E1,-1.274178028E-1,-9.905687332E0,-2.691925503E-3
2.756662896E1,-1.633101404E-1,-9.884152412E0,1.884347759E-2
2.756911365E1,-1.345962733E-1,-9.903294563E0,1.645065658E-2
2.757159834E1,-1.106680483E-1,-9.893723488E0,9.272187948E-3
2.757408303E1,-9.391828626E-2,-9.905687332E0,2.123630047E-2
2.757656792E1,-1.010967568E-1,-9.908080101E0,4.037888348E-2
2.757905261E1,-1.010967568E-1,-9.905687332E0,9.272187948E-3
2.758153730E1,-8.434699476E-2,-9.896116257E0,2.362912335E-2
2.758402193E1,-7.477571070E-2,-9.910472870E0,5.234299600E-2
2.758650662E1,-7.477571070E-2,-9.934401512E0,5.234299600E-2
2.758899131E1,-7.477571070E-2,-9.908080101E0,4.277170449E-2
2.759147599E1,-5.324030295E-2,-9.900901794E0,4.277170449E-2
2.759396063E1,-7.477571070E-2,-9.912865639E0,2.841476910E-2
2.759644532E1,-8.673982322E-2,-9.893723488E0,5.234299600E-2
2.759893001E1,-5.563312769E-2,-9.903294563E0,3.559323773E-2
2.760141469E1,-5.084748194E-2,-9.903294563E0,4.516452923E-2
2.760389938E1,-2.213360928E-2,-9.881759644E0,4.755735025E-2
2.760638459E1,-4.845465720E-2,-9.874580383E0,7.148557901E-2
2.760886928E1,-3.170489892E-2,-9.862616539E0,6.909275055E-2
2.761135391E1,-5.324030295E-2,-9.874580383E0,3.080759197E-2
2.761383860E1,-4.366901144E-2,-9.869794846E0,6.191428751E-2
2.761632323E1,-1.495514158E-2,-9.896116257E0,5.234299600E-2
2.761880792E1,-2.931207791E-2,-9.867402077E0,7.148557901E-2
2.762129261E1,-5.563312769E-2,-9.855438232E0,5.234299600E-2
2.762377724E1,-4.606183618E-2,-9.860223770E0,3.080759197E-2
2.762626193E1,-3.409772366E-2,-9.857831001E0,4.755735025E-2
2.762874657E1,-1.016949583E-2,-9.879366875E0,5.473581702E-2
2.763123126E1,-1.495514158E-2,-9.848259926E0,3.798605874E-2
2.763371594E1,-1.495514158E-2,-9.843474388E0,2.362912335E-2
2.763620360E1,-4.845465720E-2,-9.867402077E0,2.841476910E-2
2.763868829E1,-1.974078640E-2,-9.865009308E0,5.952146277E-2
2.764117292E1,-5.084748194E-2,-9.884152412E0,4.277170449E-2
2.764365761E1,-1.495514158E-2,-9.888937950E0,3.798605874E-2
2.764614224E1,4.187439568E-3,-9.867402077E0,1.645065658E-2
2.764862693E1,-1.016949583E-2,-9.857831001E0,1.405783277E-2
2.765111162E1,-1.734796353E-2,-9.872187614E0,2.123630047E-2
2.765359626E1,-1.495514158E-2,-9.884152412E0,4.486542661E-3
2.765608094E1,-1.016949583E-2,-9.879366875E0,6.879365072E-3
2.765856558E1,-1.734796353E-2,-9.886545181E0,5.234299600E-2
2.766105026E1,-1.016949583E-2,-9.881759644E0,1.884347759E-2
2.766353495E1,-1.256231871E-2,-9.843474388E0,4.516452923E-2
2.766601980E1,-2.213360928E-2,-9.819545746E0,2.841476910E-2
2.766850448E1,-2.213360928E-2,-9.829116821E0,1.405783277E-2
2.767098912E1,-6.041877344E-2,-9.812367439E0,-5.084747914E-3
2.767347381E1,-1.016949583E-2,-9.836296082E0,4.486542661E-3
2.767595844E1,-2.691925503E-2,-9.838688850E0,-2.991028305E-4
2.767844313E1,-1.495514158E-2,-9.817152977E0,4.277170449E-2
2.768092782E1,-3.888336942E-2,-9.802796364E0,4.755735025E-2
2.768341245E1,-3.649054468E-2,-9.824331284E0,2.362912335E-2
2.768589714E1,-3.888336942E-2,-9.798010826E0,5.952146277E-2
2.768838178E1,-4.845465720E-2,-9.788438797E0,3.798605874E-2
2.769086646E1,-7.477571070E-2,-9.838688850E0,2.602194622E-2
2.769335115E1,-5.802594870E-2,-9.826724052E0,2.602194622E-2
2.769583787E1,-5.324030295E-2,-9.855438232E0,9.272187948E-3
2.769832256E1,-6.041877344E-2,-9.833903313E0,3.798605874E-2
2.770080724E1,-8.195417374E-2,-9.872187614E0,5.952146277E-2
2.770329188E1,-9.152546525E-2,-9.898509026E0,4.755735025E-2
2.770577657E1,-8.434699476E-2,-9.898509026E0,4.755735025E-2
2.770826120E1,-9.631111473E-2,-9.932008743E0,5.234299600E-2
2.771074589E1,-7.477571070E-2,-9.946365356E0,4.516452923E-2
2.771323058E1,-7.238288224E-2,-9.955936432E0,3.798605874E-2
2.771571521E1,-9.870393574E-2,-9.989436150E0,3.320041299E-2
2.771819990E1,-1.298106313E-1,-1.001097202E1,6.430710852E-2
2.772068454E1,-1.010967568E-1,-1.004477024E1,4.755735025E-2
2.772316922E1,-1.082752272E-1,-1.004477024E1,5.473581702E-2
2.772565058E1,-9.631111473E-2,-1.008784103E1,4.516452923E-2
2.772813527E1,-1.322034448E-1,-1.009262657E1,2.123630047E-2
2.773061990E1,-1.130608693E-1,-1.008544827E1,5.712864175E-2
2.773310459E1,-1.082752272E-1,-1.012612629E1,5.473581702E-2
2.773558922E1,-1.130608693E-1,-1.014287567E1,3.320041299E-2
2.773807391E1,-1.585244983E-1,-1.014287567E1,3.320041299E-2
2.774055860E1,-1.585244983E-1,-1.014526844E1,3.559323773E-2
2.774304323E1,-1.058823988E-1,-1.019073296E1,5.234299600E-2
2.774552792E1,-1.947159469E-1,-1.014287567E1,6.191428751E-2
2.774801256E1,-1.779661775E-1,-1.015962601E1,6.909275055E-2
2.775049724E1,-1.755733639E-1,-1.015244770E1,4.755735025E-2
2.775298193E1,-1.298106313E-1,-1.014526844E1,6.191428751E-2
2.775547073E1,-1.417747438E-1,-1.017876816E1,3.559323773E-2
2.775795542E1,-1.779661775E-1,-1.015962601E1,2.602194622E-2
2.776044006E1,-1.803590059E-1,-1.015484047E1,3.320041299E-2
2.776292474E1,-1.609173268E-1,-1.016201878E1,4.037888348E-2
2.776540938E1,-1.226321608E-1,-1.013809013E1,3.080759197E-2
2.776789407E1,-1.657029688E-1,-1.015005493E1,2.362912335E-2
2.777037876E1,-1.923231184E-1,-1.012134075E1,2.362912335E-2
2.777286339E1,-1.345962733E-1,-1.012851906E1,1.405783277E-2
2.777534808E1,-1.130608693E-1,-1.014526844E1,-2.662015148E-2
2.777783271E1,-1.417747438E-1,-1.011176968E1,-9.870393202E-3
2.778031740E1,-1.417747438E-1,-1.008305550E1,4.486542661E-3
2.778280209E1,-1.130608693E-1,-1.008784103E1,2.362912335E-2
2.778528527E1,-1.082752272E-1,-1.007109165E1,1.884347759E-2
2.778776995E1,-1.561316848E-1,-1.003011417E1,2.602194622E-2
2.779025464E1,-1.106680483E-1,-1.003489971E1,-4.097708687E-2
2.779273928E1,-9.152546525E-2,-1.007109165E1,-3.379862010E-2
2.779522391E1,-1.322034448E-1,-1.002772141E1,-1.704886183E-2
2.779770860E1,-1.322034448E-1,-1.001815033E1,-7.477570791E-3
2.780019329E1,-1.106680483E-1,-1.006630611E1,1.405783277E-2
2.780267792E1,-8.434699476E-2,-1.003489971E1,-4.336991161E-2
2.780516261E1,-9.391828626E-2,-1.007826996E1,-2.422732860E-2
2.780764724E1,-1.226321608E-1,-1.005194855E1,-5.533402413E-2
2.781013193E1,-1.082752272E-1,-1.005673409E1,-3.858426586E-2
2.781261662E1,-1.058823988E-1,-1.006391335E1,-2.691925503E-3
2.781510162E1,-1.345962733E-1,-1.005912685E1,-3.140579537E-2
2.781758631E1,-1.369891018E-1,-1.005912685E1,-5.772684515E-2
2.782007094E1,-1.369891018E-1,-1.009980488E1,-5.054837838E-2
2.782255563E1,-1.250249892E-1,-1.013569736E1,-2.901297435E-2
2.782504027E1,-1.178465188E-1,-1.009741211E1,-3.140579537E-2
2.782752495E1,-1.082752272E-1,-1.008784103E1,-3.858426586E-2
2.783000964E1,-1.250249892E-1,-1.014766216E1,-1.465603895E-2
2.783249428E1,-1.106680483E-1,-1.012373352E1,-2.691925503E-3
2.783497896E1,-9.631111473E-2,-1.011655521E1,-1.465603895E-2
2.783746360E1,-1.274178028E-1,-1.008066273E1,4.486542661E-3
2.783994829E1,-1.226321608E-1,-1.009501934E1,1.166501082E-2
2.784243297E1,-1.393819153E-1,-1.007587719E1,2.093719784E-3
2.784491709E1,-1.226321608E-1,-1.003998470E1,-7.477570791E-3
2.784740178E1,-1.202393398E-1,-1.002772141E1,-2.691925503E-3
2.784988646E1,-1.154536903E-1,-1.000857925E1,-1.944168471E-2
2.785237110E1,-1.345962733E-1,-9.958329201E0,-3.858426586E-2
2.785485573E1,-1.082752272E-1,-9.965508461E0,2.093719784E-3
2.785734042E1,-1.106680483E-1,-9.994221687E0,2.123630047E-2
2.785982511E1,-1.034895778E-1,-9.970293999E0,2.093719784E-3
2.786230974E1,-1.226321608E-1,-9.951150894E0,4.486542661E-3
2.786479443E1,-1.298106313E-1,-9.955936432E0,4.277170449E-2
2.786727907E1,-9.631111473E-2,-9.958329201E0,2.362912335E-2
2.786976376E1,-1.250249892E-1,-9.924830437E0,4.277170449E-2
2.787224844E1,-1.034895778E-1,-9.922437668E0,4.037888348E-2
2.787475693E1,-6.520441920E-2,-9.924830437E0,3.559323773E-2
2.787724162E1,-9.152546525E-2,-9.953543663E0,3.559323773E-2
2.787972626E1,-9.870393574E-2,-9.910472870E0,5.712864175E-2
2.788221094E1,-1.130608693E-1,-9.917651176E0,5.473581702E-2
2.788469558E1,-1.058823988E-1,-9.948758125E0,5.712864175E-2
2.788718026E1,-1.202393398E-1,-9.953543663E0,4.516452923E-2
2.788966495E1,-1.130608693E-1,-9.951150894E0,9.302098304E-2
2.789214959E1,-8.913264424E-2,-9.972686768E0,5.712864175E-2
2.789463428E1,-1.058823988E-1,-9.960722923E0,7.627122104E-2
2.789711891E1,-1.034895778E-1,-9.955936432E0,7.148557901E-2
2.789960360E1,-8.434699476E-2,-9.912865639E0,6.191428751E-2
2.790208829E1,-8.913264424E-2,-9.910472870E0,7.627122104E-2
2.790454954E1,-9.391828626E-2,-9.929615974E0,6.669992954E-2
2.790703422E1,-8.434699476E-2,-9.917651176E0,8.344969153E-2
2.790951886E1,-7.956135273E-2,-9.908080101E0,8.344969153E-2
2.791200355E1,-8.195417374E-2,-9.932008743E0,8.584251255E-2
2.791448818E1,-6.281159073E-2,-9.891330719E0,7.148557901E-2
2.791697287E1,-8.434699476E-2,-9.884152412E0,6.909275055E-2
2.791945756E1,-7.477571070E-2,-9.888937950E0,5.952146277E-2
2.792194219E1,-6.759724021E-2,-9.881759644E0,4.516452923E-2
2.792442688E1,-7.716853172E-2,-9.853045464E0,4.277170449E-2
2.792691152E1,-4.845465720E-2,-9.814760208E0,1.884347759E-2
2.792939620E1,-5.563312769E-2,-9.838688850E0,4.277170449E-2
2.793188089E1,-6.759724021E-2,-9.776474953E0,6.430710852E-2
2.793436761E1,-8.673982322E-2,-9.778867722E0,2.123630047E-2
2.793685230E1,-5.802594870E-2,-9.793225288E0,2.602194622E-2
2.793933693E1,-5.563312769E-2,-9.776474953E0,7.148557901E-2
2.794182162E1,-5.563312769E-2,-9.809974670E0,2.841476910E-2
2.794430626E1,-6.281159073E-2,-9.795618057E0,2.362912335E-2
2.794679094E1,-5.084748194E-2,-9.814760208E0,3.559323773E-2
2.794927563E1,-7.238288224E-2,-9.848259926E0,3.559323773E-2
2.795176026E1,-8.195417374E-2,-9.860223770E0,3.559323773E-2
2.795424495E1,-5.084748194E-2,-9.876974106E0,4.037888348E-2
2.795672959E1,-9.631111473E-2,-9.908080101E0,1.884347759E-2
2.795921428E1,-7.716853172E-2,-9.886545181E0,3.080759197E-2
2.796169896E1,-8.434699476E-2,-9.893723488E0,2.602194622E-2
2.796418303E1,-8.673982322E-2,-9.932008743E0,3.080759197E-2
2.796666771E1,-9.870393574E-2,-9.929615974E0,4.516452923E-2
2.796915235E1,-5.563312769E-2,-9.936794281E0,5.473581702E-2
2.797163704E1,-9.391828626E-2,-9.941579819E0,2.602194622E-2
2.797412167E1,-6.041877344E-2,-9.960722923E0,3.798605874E-2
2.797660636E1,-1.154536903E-1,-9.955936432E0,6.430710852E-2
2.797909105E1,-1.489532143E-1,-9.965508461E0,3.559323773E-2
2.798157568E1,-1.274178028E-1,-9.965508461E0,4.277170449E-2
2.798406037E1,-1.274178028E-1,-9.975079536E0,6.669992954E-2
2.798654500E1,-1.178465188E-1,-9.941579819E0,4.277170449E-2
2.798902969E1,-1.106680483E-1,-9.929615974E0,1.405783277E-2
2.799151438E1,-1.441675574E-1,-9.951150894E0,4.516452923E-2
2.799399954E1,-1.417747438E-1,-9.975079536E0,4.755735025E-2
2.799648422E1,-1.274178028E-1,-9.939187050E0,4.995017126E-2
2.799896886E1,-1.537388563E-1,-9.953543663E0,3.798605874E-2
2.800145355E1,-1.633101404E-1,-9.932008743E0,5.712864175E-2
2.800393818E1,-1.489532143E-1,-9.932008743E0,4.516452923E-2
2.800642287E1,-1.393819153E-1,-9.915258408E0,4.516452923E-2
2.800890756E1,-1.441675574E-1,-9.922437668E0,4.516452923E-2
2.801139219E1,-1.585244983E-1,-9.922437668E0,4.277170449E-2
2.801387688E1,-1.393819153E-1,-9.929615974E0,4.755735025E-2
2.801636152E1,-1.465603858E-1,-9.934401512E0,5.712864175E-2
2.801884620E1,-1.513460279E-1,-9.941579819E0,6.669992954E-2
2.802133089E1,-1.707877219E-1,-9.939187050E0,4.277170449E-2
2.802381422E1,-1.827518344E-1,-9.922437668E0,4.995017126E-2
2.802629891E1,-1.851446480E-1,-9.929615974E0,6.669992954E-2
2.802878355E1,-1.633101404E-1,-9.946365356E0,5.712864175E-2
2.803126823E1,-1.947159469E-1,-9.929615974E0,5.473581702E-2
2.803375287E1,-1.899302900E-1,-9.915258408E0,5.234299600E-2
2.803623756E1,-1.803590059E-1,-9.941579819E0,2.602194622E-2
2.803872224E1,-1.923231184E-1,-9.924830437E0,2.362912335E-2
2.804120688E1,-1.803590059E-1,-9.912865639E0,4.037888348E-2
2.804369157E1,-1.803590059E-1,-9.955936432E0,1.166501082E-2
2.804617620E1,-2.138585299E-1,-9.936794281E0,1.405783277E-2
2.804866089E1,-1.827518344E-1,-9.920044899E0,6.909275055E-2
2.805114558E1,-1.755733639E-1,-9.905687332E0,3.080759197E-2
2.805363178E1,-2.090728730E-1,-9.905687332E0,-7.477570791E-3
2.805611646E1,-1.923231184E-1,-9.955936432E0,9.272187948E-3
2.805860115E1,-2.114657015E-1,-9.934401512E0,2.602194622E-2
2.806108579E1,-1.995015889E-1,-9.955936432E0,9.272187948E-3
2.806357042E1,-1.755733639E-1,-9.910472870E0,9.272187948E-3
2.806605511E1,-1.683948934E-1,-9.872187614E0,-7.477570791E-3
2.806853980E1,-1.923231184E-1,-9.915258408E0,-4.815555736E-2
2.807102443E1,-1.923231184E-1,-9.898509026E0,-4.097708687E-2
2.807350912E1,-1.923231184E-1,-9.831509590E0,-2.691925503E-3
2.807599376E1,-1.707877219E-1,-9.855438232E0,-2.991028305E-4
2.807847844E1,-1.585244983E-1,-9.867402077E0,-3.140579537E-2
2.808096313E1,-1.585244983E-1,-9.860223770E0,-2.901297435E-2
2.808345016E1,-1.827518344E-1,-9.872187614E0,-5.533402413E-2
2.808593485E1,-1.755733639E-1,-9.915258408E0,-3.140579537E-2
2.808841948E1,-1.731805354E-1,-9.932008743E0,-3.858426586E-2
2.809090417E1,-1.489532143E-1,-9.910472870E0,-6.011966988E-2
2.809338881E1,-1.755733639E-1,-9.932008743E0,-4.336991161E-2
2.809587349E1,-1.561316848E-1,-9.953543663E0,-2.183450572E-2
2.809835818E1,-1.106680483E-1,-9.936794281E0,-8.883354068E-2
2.810084282E1,-1.417747438E-1,-9.939187050E0,-8.883354068E-2
2.810332745E1,-2.114657015E-1,-9.953543663E0,-6.969095767E-2
2.810581214E1,-1.923231184E-1,-9.958329201E0,-3.379862010E-2
2.810829683E1,-1.755733639E-1,-9.970293999E0,-2.901297435E-2
2.811078152E1,-1.226321608E-1,-9.958329201E0,-7.686942816E-2
2.811326605E1,-1.322034448E-1,-9.946365356E0,-7.686942816E-2
2.811575073E1,-1.513460279E-1,-9.941579819E0,-7.447660714E-2
2.811823542E1,-1.417747438E-1,-9.946365356E0,-5.533402413E-2
2.812072006E1,-1.106680483E-1,-9.982257843E0,-5.772684515E-2
2.812320474E1,-1.513460279E-1,-9.939187050E0,-2.183450572E-2
2.812568943E1,-1.058823988E-1,-9.917651176E0,-2.183450572E-2
2.812817412E1,-1.082752272E-1,-9.927223206E0,-4.097708687E-2
2.813065881E1,-1.154536903E-1,-9.917651176E0,9.272187948E-3
2.813314344E1,-1.322034448E-1,-9.920044899E0,-4.097708687E-2
2.813562813E1,-1.202393398E-1,-9.900901794E0,-1.944168471E-2
2.813811282E1,-8.673982322E-2,-9.879366875E0,-7.477570791E-3
2.814059745E1,-7.477571070E-2,-9.879366875E0,-9.870393202E-3
2.814308047E1,-7.716853172E-2,-9.888937950E0,-5.084747914E-3
2.814556516E1,-8.195417374E-2,-9.860223770E0,-2.662015148E-2
2.814804985E1,-9.631111473E-2,-9.888937950E0,2.093719784E-3
2.815053448E1,-9.631111473E-2,-9.910472870E0,-1.944168471E-2
2.815301917E1,-9.631111473E-2,-9.896116257E0,-2.991028305E-4
2.815550386E1,-1.130608693E-1,-9.920044899E0,4.486542661E-3
2.815798855E1,-8.195417374E-2,-9.932008743E0,-2.691925503E-3
2.816047323E1,-4.366901144E-2,-9.920044899E0,1.884347759E-2
2.816295787E1,-7.956135273E-2,-9.953543663E0,9.272187948E-3
2.816544256E1,-1.034895778E-1,-9.932008743E0,1.645065658E-2
2.816792724E1,-7.956135273E-2,-9.893723488E0,2.841476910E-2
2.817041193E1,-8.673982322E-2,-9.922437668E0,4.995017126E-2
2.817289907E1,-1.034895778E-1,-9.953543663E0,4.516452923E-2
2.817538376E1,-9.152546525E-2,-9.946365356E0,4.037888348E-2
2.817786844E1,-6.999006122E-2,-9.910472870E0,7.866404206E-2
2.818035308E1,-9.152546525E-2,-9.932008743E0,6.669992954E-2
2.818283777E1,-1.034895778E-1,-9.929615974E0,7.627122104E-2
2.818532245E1,-1.082752272E-1,-9.977472305E0,4.755735025E-2
2.818780714E1,-1.345962733E-1,-9.958329201E0,2.602194622E-2
2.819029183E1,-1.345962733E-1,-9.955936432E0,8.584251255E-2
2.819277646E1,-8.195417374E-2,-9.958329201E0,1.025922745E-1
2.819526115E1,-1.369891018E-1,-9.922437668E0,8.584251255E-2
2.819774584E1,-1.441675574E-1,-9.917651176E0,1.121635586E-1
2.820023053E1,-1.345962733E-1,-9.939187050E0,8.823533356E-2
2.820271751E1,-8.673982322E-2,-9.958329201E0,9.062815458E-2
2.820520219E1,-1.082752272E-1,-9.927223206E0,6.909275055E-2
2.820768688E1,-1.130608693E-1,-9.917651176E0,6.909275055E-2
2.821017152E1,-9.391828626E-2,-9.879366875E0,9.541380405E-2
2.821265620E1,-1.010967568E-1,-9.912865639E0,9.302098304E-2
2.821514089E1,-1.082752272E-1,-9.886545181E0,1.001994461E-1
2.821762558E1,-9.152546525E-2,-9.865009308E0,7.387840003E-2
2.822011027E1,-1.489532143E-1,-9.843474388E0,8.344969153E-2
2.822259490E1,-1.178465188E-1,-9.891330719E0,9.541380405E-2
2.822507959E1,-9.631111473E-2,-9.881759644E0,6.191428751E-2
2.822756428E1,-9.870393574E-2,-9.862616539E0,8.823533356E-2
2.823004896E1,-1.106680483E-1,-9.841081619E0,6.430710852E-2
2.823253245E1,-1.298106313E-1,-9.862616539E0,6.909275055E-2
2.823501714E1,-1.298106313E-1,-9.876974106E0,4.516452923E-2
2.823750183E1,-9.631111473E-2,-9.867402077E0,8.584251255E-2
2.823998646E1,-1.250249892E-1,-9.865009308E0,7.627122104E-2
2.824247115E1,-1.489532143E-1,-9.841081619E0,3.798605874E-2
2.824495584E1,-1.609173268E-1,-9.860223770E0,5.952146277E-2
2.824744053E1,-1.585244983E-1,-9.879366875E0,5.473581702E-2
2.824992521E1,-1.609173268E-1,-9.893723488E0,5.234299600E-2
2.825240985E1,-2.018944174E-1,-9.884152412E0,4.755735025E-2
2.825489454E1,-1.875374764E-1,-9.886545181E0,5.712864175E-2
2.825737922E1,-1.369891018E-1,-9.920044899E0,5.234299600E-2
2.825986391E1,-1.731805354E-1,-9.910472870E0,4.755735025E-2
2.826235110E1,-1.657029688E-1,-9.908080101E0,6.909275055E-2
2.826483579E1,-1.731805354E-1,-9.908080101E0,6.191428751E-2
2.826732047E1,-2.042872310E-1,-9.915258408E0,4.755735025E-2
2.826980511E1,-1.609173268E-1,-9.943972588E0,4.995017126E-2
2.827228980E1,-1.755733639E-1,-9.975079536E0,4.755735025E-2
2.827477448E1,-1.923231184E-1,-9.989436150E0,5.234299600E-2
2.827725917E1,-1.899302900E-1,-9.987043381E0,2.602194622E-2
2.827974386E1,-1.827518344E-1,-9.979865074E0,3.798605874E-2
2.828222849E1,-1.779661775E-1,-1.003759193E1,7.387840003E-2
2.828471318E1,-2.114657015E-1,-1.004955578E1,6.430710852E-2
2.828719787E1,-1.899302900E-1,-1.005912685E1,4.037888348E-2
2.828968256E1,-1.803590059E-1,-1.005912685E1,5.712864175E-2
2.829217167E1,-1.875374764E-1,-1.010698414E1,6.669992954E-2
2.829465636E1,-2.018944174E-1,-1.009262657E1,2.602194622E-2
2.829714105E1,-1.827518344E-1,-1.010459137E1,5.234299600E-2
2.829962568E1,-1.707877219E-1,-1.014526844E1,7.148557901E-2
2.830211037E1,-1.827518344E-1,-1.012612629E1,4.277170449E-2
2.830459506E1,-2.018944174E-1,-1.009023380E1,2.362912335E-2
2.830707974E1,-2.042872310E-1,-1.009501934E1,4.995017126E-2
2.830956443E1,-2.042872310E-1,-1.007109165E1,4.516452923E-2
2.831204907E1,-2.042872310E-1,-1.005194855E1,4.037888348E-2
2.831453376E1,-1.827518344E-1,-1.001336479E1,5.473581702E-2
2.831701844E1,-2.042872310E-1,-1.002772141E1,4.037888348E-2
2.831950313E1,-1.995015889E-1,-1.002532864E1,3.559323773E-2
2.832198157E1,-1.827518344E-1,-9.984650612E0,2.362912335E-2
2.832446626E1,-2.114657015E-1,-1.000857925E1,3.798605874E-2
2.832695094E1,-2.138585299E-1,-1.001336479E1,8.344969153E-2
2.832943558E1,-1.875374764E-1,-1.004716301E1,2.602194622E-2
2.833192026E1,-1.585244983E-1,-1.009262657E1,3.080759197E-2
2.833440495E1,-1.609173268E-1,-1.010219765E1,5.712864175E-2
2.833688964E1,-1.971087605E-1,-1.008784103E1,-2.691925503E-3
2.833937433E1,-1.731805354E-1,-1.010698414E1,-2.691925503E-3
2.834185896E1,-2.066800594E-1,-1.014766216E1,1.166501082E-2
2.834434365E1,-1.707877219E-1,-1.014287567E1,-3.379862010E-2
2.834682834E1,-1.683948934E-1,-1.009262657E1,2.093719784E-3
2.834931303E1,-1.489532143E-1,-1.011655521E1,-5.084747914E-3
2.835179704E1,-1.489532143E-1,-1.011655521E1,-2.662015148E-2
2.835428172E1,-1.683948934E-1,-1.009023380E1,-2.422732860E-2
2.835676641E1,-1.755733639E-1,-1.011655521E1,-1.704886183E-2
2.835925105E1,-1.345962733E-1,-1.011655521E1,-4.097708687E-2
2.836173573E1,-1.633101404E-1,-1.007109165E1,-2.991028305E-4
2.836422042E1,-1.345962733E-1,-1.009262657E1,-9.870393202E-3
2.836670511E1,-1.609173268E-1,-1.008305550E1,-6.490531564E-2
2.836918980E1,-1.417747438E-1,-1.005434132E1,-5.294119939E-2
2.837167443E1,-1.226321608E-1,-1.004477024E1,-5.294119939E-2
2.837415912E1,-1.322034448E-1,-1.003011417E1,-6.969095767E-2
2.837664381E1,-1.274178028E-1,-1.000379372E1,-4.815555736E-2
2.837912849E1,-1.417747438E-1,-9.984650612E0,-5.294119939E-2
2.838161428E1,-1.489532143E-1,-9.932008743E0,-3.140579537E-2
2.838409896E1,-1.250249892E-1,-9.903294563E0,-5.084747914E-3
2.838658365E1,-1.633101404E-1,-9.900901794E0,-4.336991161E-2
2.838906829E1,-1.561316848E-1,-9.867402077E0,-5.772684515E-2
2.839155297E1,-1.322034448E-1,-9.809974670E0,-6.011966988E-2
2.839403766E1,-1.585244983E-1,-9.800403595E0,-3.140579537E-2
2.839652235E1,-1.202393398E-1,-9.800403595E0,-3.858426586E-2
2.839900704E1,-9.870393574E-2,-9.774082184E0,-3.379862010E-2
2.840149167E1,-8.673982322E-2,-9.730711937E0,-3.140579537E-2
2.840397636E1,-8.434699476E-2,-9.733105659E0,-6.969095767E-2
2.840646105E1,-9.870393574E-2,-9.692427635E0,-4.815555736E-2
2.840894573E1,-8.913264424E-2,-9.646963120E0,-4.336991161E-2
2.841142865E1,-6.999006122E-2,-9.601499557E0,-6.011966988E-2
2.841391334E1,-8.434699476E-2,-9.599106789E0,-4.336991161E-2
2.841639803E1,-1.034895778E-1,-9.601499557E0,-4.815555736E-2
2.841888266E1,-8.673982322E-2,-9.587142944E0,-3.140579537E-2
2.842136735E1,-9.391828626E-2,-9.589535713E0,-4.097708687E-2
2.842385204E1,-8.434699476E-2,-9.627820969E0,-2.422732860E-2
2.842633672E1,-6.041877344E-2,-9.618249893E0,-1.226321608E-2
2.842882141E1,-6.999006122E-2,-9.575179100E0,-2.991028305E-4
2.843130605E1,-9.631111473E-2,-9.613464355E0,-5.084747914E-3
2.843379073E1,-1.106680483E-1,-9.620642662E0,-2.901297435E-2
2.843627542E1,-9.391828626E-2,-9.591928482E0,-2.691925503E-3
2.843876011E1,-1.082752272E-1,-9.608678818E0,1.884347759E-2
2.844124652E1,-7.716853172E-2,-9.587142944E0,1.166501082E-2
