"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.513307477E1,-3.861469682E-3,1.651111245E-2,5.885412544E-2
8.513556878E1,-5.991935730E-3,1.544587873E-2,6.311506033E-2
8.513805357E1,-9.187635034E-3,1.864157803E-2,6.418029219E-2
8.514053831E1,-9.187635034E-3,1.864157803E-2,6.737598777E-2
8.514302310E1,-7.057168987E-3,1.757634431E-2,6.631075591E-2
8.514550789E1,-9.187635034E-3,1.864157803E-2,6.950645149E-2
8.514799263E1,-1.344856713E-2,1.970681176E-2,6.950645149E-2
8.515047742E1,-8.122402243E-3,1.757634431E-2,7.163692266E-2
8.515296216E1,-5.991935730E-3,1.757634431E-2,7.802832127E-2
8.515544696E1,-9.187635034E-3,1.544587873E-2,8.015878499E-2
8.515793175E1,-5.991935730E-3,1.544587873E-2,7.802832127E-2
8.516041649E1,-8.122402243E-3,1.864157803E-2,8.228924870E-2
8.516290128E1,-8.122402243E-3,1.757634431E-2,8.335448056E-2
8.516538534E1,-9.187635034E-3,1.864157803E-2,8.655018359E-2
8.516787013E1,-8.122402243E-3,1.970681176E-2,8.335448056E-2
8.517035487E1,-3.861469682E-3,1.970681176E-2,9.081111848E-2
8.517283966E1,-8.122402243E-3,1.970681176E-2,9.187635034E-2
8.517532446E1,-9.187635034E-3,2.077204362E-2,9.400681406E-2
8.517780920E1,-4.926702939E-3,2.183727734E-2,9.187635034E-2
8.518029399E1,-5.991935730E-3,2.290250920E-2,9.294158220E-2
8.518277873E1,-7.057168987E-3,2.077204362E-2,9.613727778E-2
8.518526352E1,-8.122402243E-3,1.970681176E-2,9.826774895E-2
8.518774831E1,-1.025286783E-2,2.503297664E-2,1.003982127E-1
8.519023305E1,-8.122402243E-3,2.396774292E-2,1.046591476E-1
8.519271784E1,-4.926702939E-3,2.396774292E-2,1.057243794E-1
8.519520571E1,-3.861469682E-3,2.503297664E-2,1.067896113E-1
8.519769050E1,-7.057168987E-3,2.290250920E-2,1.067896113E-1
8.520017524E1,-5.991935730E-3,2.290250920E-2,1.099853069E-1
8.520266003E1,-4.926702939E-3,2.290250920E-2,1.110505462E-1
8.520514482E1,-7.057168987E-3,2.396774292E-2,1.121157780E-1
8.520762956E1,-1.025286783E-2,2.609820850E-2,1.110505462E-1
8.521011435E1,-5.991935730E-3,2.716344222E-2,1.153114736E-1
8.521259909E1,-7.057168987E-3,2.503297664E-2,1.163767055E-1
8.521508388E1,-3.861469682E-3,2.503297664E-2,1.185071766E-1
8.521756868E1,-4.926702939E-3,2.716344222E-2,1.217028722E-1
8.522005342E1,-3.861469682E-3,2.609820850E-2,1.174419373E-1
8.522253821E1,-7.057168987E-3,2.609820850E-2,1.217028722E-1
8.522502159E1,-4.926702939E-3,2.503297664E-2,1.227681041E-1
8.522750638E1,-5.991935730E-3,2.609820850E-2,1.259638071E-1
8.522999112E1,-7.057168987E-3,2.503297664E-2,1.280942708E-1
8.523247592E1,-7.057168987E-3,2.822867595E-2,1.238333359E-1
8.523496071E1,-4.926702939E-3,2.822867595E-2,1.238333359E-1
8.523744545E1,-7.057168987E-3,2.716344222E-2,1.259638071E-1
8.523993024E1,-5.991935730E-3,2.716344222E-2,1.280942708E-1
8.524241498E1,-1.731003635E-3,2.822867595E-2,1.302247345E-1
8.524489977E1,-2.796236658E-3,2.929390781E-2,1.302247345E-1
8.524738456E1,-4.926702939E-3,2.609820850E-2,1.291595101E-1
8.524986930E1,-4.926702939E-3,2.503297664E-2,1.291595101E-1
8.525235409E1,3.994623839E-4,2.716344222E-2,1.334204376E-1
8.525483810E1,-3.861469682E-3,2.609820850E-2,1.366161406E-1
8.525732289E1,-3.861469682E-3,3.248960897E-2,1.334204376E-1
8.525980763E1,3.994623839E-4,3.142437339E-2,1.334204376E-1
8.526229242E1,3.994623839E-4,2.716344222E-2,1.323551983E-1
8.526477722E1,2.529928461E-3,2.822867595E-2,1.366161406E-1
8.526726196E1,2.529928461E-3,2.929390781E-2,1.376813650E-1
8.526974675E1,3.994623839E-4,3.142437339E-2,1.366161406E-1
8.527223149E1,7.856093347E-3,3.142437339E-2,1.355509013E-1
8.527471628E1,6.790860556E-3,3.035914153E-2,1.355509013E-1
8.527720107E1,4.660394508E-3,3.035914153E-2,1.398118287E-1
8.527968581E1,4.660394508E-3,3.248960897E-2,1.387466043E-1
8.528217060E1,8.921326138E-3,3.142437339E-2,1.387466043E-1
8.528465555E1,4.660394508E-3,3.142437339E-2,1.398118287E-1
8.528714034E1,7.856093347E-3,3.142437339E-2,1.408770680E-1
8.528962508E1,1.211702544E-2,2.929390781E-2,1.376813650E-1
8.529210987E1,1.105179265E-2,3.142437339E-2,1.398118287E-1
8.529459466E1,1.211702544E-2,3.248960897E-2,1.408770680E-1
8.529707940E1,1.424749196E-2,3.248960897E-2,1.398118287E-1
8.529956420E1,1.424749196E-2,3.355484083E-2,1.430075318E-1
8.530204894E1,1.424749196E-2,3.355484083E-2,1.419423074E-1
8.530453373E1,1.850842312E-2,3.035914153E-2,1.430075318E-1
8.530701852E1,1.744319126E-2,3.035914153E-2,1.408770680E-1
8.530950326E1,1.424749196E-2,3.462007269E-2,1.430075318E-1
8.531198805E1,1.850842312E-2,3.035914153E-2,1.408770680E-1
8.531445242E1,2.063889056E-2,3.355484083E-2,1.408770680E-1
8.531693716E1,1.850842312E-2,3.462007269E-2,1.430075318E-1
8.531942196E1,2.063889056E-2,3.355484083E-2,1.430075318E-1
8.532190670E1,2.170412242E-2,3.462007269E-2,1.451379955E-1
8.532439149E1,2.170412242E-2,3.781577200E-2,1.462032348E-1
8.532687623E1,2.276935615E-2,3.462007269E-2,1.451379955E-1
8.532936102E1,2.276935615E-2,3.568530455E-2,1.451379955E-1
8.533184581E1,1.957365684E-2,3.462007269E-2,1.462032348E-1
8.533433060E1,1.850842312E-2,3.462007269E-2,1.472684592E-1
8.533681534E1,1.744319126E-2,3.462007269E-2,1.483336985E-1
8.533930013E1,1.850842312E-2,3.675054014E-2,1.504641622E-1
8.534178487E1,1.744319126E-2,3.462007269E-2,1.483336985E-1
8.534428951E1,2.170412242E-2,3.568530455E-2,1.472684592E-1
8.534677430E1,2.063889056E-2,3.781577200E-2,1.504641622E-1
8.534925904E1,1.850842312E-2,3.781577200E-2,1.504641622E-1
8.535174383E1,2.383458801E-2,3.462007269E-2,1.525946259E-1
8.535422862E1,2.063889056E-2,3.675054014E-2,1.536598653E-1
8.535671336E1,2.170412242E-2,3.675054014E-2,1.579207927E-1
8.535919816E1,1.957365684E-2,3.675054014E-2,1.557903290E-1
8.536168289E1,2.063889056E-2,3.888100386E-2,1.589860320E-1
8.536416769E1,1.850842312E-2,3.994623944E-2,1.579207927E-1
8.536665248E1,1.744319126E-2,3.888100386E-2,1.579207927E-1
8.536913722E1,1.637795754E-2,3.781577200E-2,1.579207927E-1
8.537162201E1,1.957365684E-2,3.888100386E-2,1.632469594E-1
8.537410716E1,1.637795754E-2,3.888100386E-2,1.653774232E-1
8.537659196E1,1.424749196E-2,4.101147130E-2,1.664426625E-1
8.537907670E1,1.744319126E-2,3.994623944E-2,1.632469594E-1
8.538156149E1,2.063889056E-2,3.888100386E-2,1.653774232E-1
8.538404628E1,1.531272475E-2,4.101147130E-2,1.675078869E-1
8.538653102E1,1.531272475E-2,3.888100386E-2,1.675078869E-1
8.538901581E1,1.424749196E-2,4.207670316E-2,1.685731262E-1
8.539150055E1,1.211702544E-2,4.314193875E-2,1.717688292E-1
8.539398534E1,1.318225823E-2,4.207670316E-2,1.707035899E-1
8.539647013E1,9.986559860E-3,3.994623944E-2,1.707035899E-1
8.539895487E1,1.424749196E-2,4.101147130E-2,1.685731262E-1
8.540143966E1,1.637795754E-2,3.888100386E-2,1.717688292E-1
8.540392352E1,1.318225823E-2,3.994623944E-2,1.738992929E-1
8.540640831E1,9.986559860E-3,4.101147130E-2,1.728340536E-1
8.540889305E1,1.424749196E-2,4.207670316E-2,1.717688292E-1
8.541137784E1,1.531272475E-2,4.101147130E-2,1.749645174E-1
8.541386263E1,9.986559860E-3,4.207670316E-2,1.792254597E-1
8.541634737E1,1.637795754E-2,4.314193875E-2,1.749645174E-1
8.541883216E1,1.211702544E-2,3.994623944E-2,1.770949960E-1
8.542131690E1,1.318225823E-2,3.994623944E-2,1.770949960E-1
8.542380170E1,1.424749196E-2,3.888100386E-2,1.792254597E-1
8.542628649E1,1.424749196E-2,3.994623944E-2,1.834863871E-1
8.542877123E1,1.637795754E-2,4.314193875E-2,1.845516264E-1
8.543125602E1,1.744319126E-2,3.994623944E-2,1.834863871E-1
8.543374149E1,1.637795754E-2,4.101147130E-2,1.845516264E-1
8.543622623E1,1.744319126E-2,4.101147130E-2,1.856168509E-1
8.543871102E1,1.531272475E-2,3.888100386E-2,1.866820902E-1
8.544119581E1,1.531272475E-2,4.207670316E-2,1.888125539E-1
8.544368060E1,1.637795754E-2,4.207670316E-2,1.909430176E-1
8.544616534E1,1.531272475E-2,4.101147130E-2,1.898777932E-1
8.544865013E1,1.531272475E-2,4.314193875E-2,1.898777932E-1
8.545113487E1,1.957365684E-2,4.314193875E-2,1.909430176E-1
8.545361966E1,1.850842312E-2,4.207670316E-2,1.920082569E-1
8.545610446E1,2.170412242E-2,4.314193875E-2,1.898777932E-1
8.545858920E1,1.957365684E-2,4.314193875E-2,1.952039450E-1
8.546107399E1,1.744319126E-2,4.207670316E-2,1.941387206E-1
8.546356019E1,1.424749196E-2,4.207670316E-2,1.952039450E-1
8.546604498E1,1.531272475E-2,4.527240247E-2,1.941387206E-1
8.546852972E1,1.637795754E-2,4.527240247E-2,1.930734813E-1
8.547101451E1,1.424749196E-2,3.994623944E-2,1.930734813E-1
8.547349930E1,1.531272475E-2,3.994623944E-2,1.962691844E-1
8.547598404E1,1.744319126E-2,4.420717061E-2,1.962691844E-1
8.547846883E1,1.424749196E-2,4.633763805E-2,1.952039450E-1
8.548095357E1,1.637795754E-2,4.314193875E-2,1.941387206E-1
8.548343836E1,1.637795754E-2,4.101147130E-2,1.994648874E-1
8.548592316E1,1.637795754E-2,3.994623944E-2,1.973344237E-1
8.548840789E1,1.744319126E-2,4.101147130E-2,1.941387206E-1
8.549089269E1,1.531272475E-2,3.888100386E-2,1.930734813E-1
8.549337607E1,1.744319126E-2,4.207670316E-2,1.941387206E-1
8.549586086E1,2.170412242E-2,4.420717061E-2,1.930734813E-1
8.549834560E1,1.850842312E-2,4.207670316E-2,1.909430176E-1
8.550083039E1,2.170412242E-2,4.207670316E-2,1.930734813E-1
8.550331519E1,2.276935615E-2,4.314193875E-2,1.930734813E-1
8.550579992E1,2.170412242E-2,4.314193875E-2,1.920082569E-1
8.550828472E1,2.383458801E-2,4.101147130E-2,1.877473146E-1
8.551076946E1,2.489982173E-2,4.207670316E-2,1.888125539E-1
8.551325425E1,2.383458801E-2,4.207670316E-2,1.920082569E-1
8.551573904E1,2.596505545E-2,4.207670316E-2,1.866820902E-1
8.551822378E1,2.703028731E-2,4.101147130E-2,1.845516264E-1
8.552070857E1,2.596505545E-2,4.207670316E-2,1.824211627E-1
8.552319300E1,2.489982173E-2,4.420717061E-2,1.845516264E-1
8.552567779E1,2.809552103E-2,4.207670316E-2,1.834863871E-1
8.552816253E1,3.022598661E-2,4.207670316E-2,1.802906841E-1
8.553064732E1,3.022598661E-2,4.207670316E-2,1.802906841E-1
8.553313211E1,3.129122034E-2,4.101147130E-2,1.813559234E-1
8.553561685E1,3.129122034E-2,4.420717061E-2,1.824211627E-1
8.553810164E1,3.342168778E-2,4.314193875E-2,1.749645174E-1
8.554058638E1,3.448691964E-2,4.101147130E-2,1.760297567E-1
8.554307118E1,3.661738336E-2,4.207670316E-2,1.760297567E-1
8.554555597E1,3.555215150E-2,4.207670316E-2,1.749645174E-1
8.554804071E1,3.768261895E-2,4.207670316E-2,1.760297567E-1
8.555052550E1,4.087831825E-2,4.207670316E-2,1.749645174E-1
8.555301196E1,3.981308267E-2,4.314193875E-2,1.707035899E-1
8.555549675E1,3.874785081E-2,4.527240247E-2,1.696383655E-1
8.555798149E1,3.874785081E-2,4.420717061E-2,1.707035899E-1
8.556046628E1,4.300878197E-2,4.101147130E-2,1.685731262E-1
8.556295107E1,4.300878197E-2,4.101147130E-2,1.685731262E-1
8.556543581E1,4.300878197E-2,3.994623944E-2,1.685731262E-1
8.556792060E1,4.194355011E-2,3.994623944E-2,1.675078869E-1
8.557040534E1,4.194355011E-2,4.314193875E-2,1.643121988E-1
8.557289013E1,4.087831825E-2,4.207670316E-2,1.643121988E-1
8.557537492E1,4.087831825E-2,4.101147130E-2,1.643121988E-1
8.557785966E1,4.087831825E-2,4.101147130E-2,1.611164957E-1
8.558034446E1,4.087831825E-2,4.101147130E-2,1.611164957E-1
8.558284352E1,4.087831825E-2,4.101147130E-2,1.632469594E-1
8.558532831E1,3.981308267E-2,3.994623944E-2,1.643121988E-1
8.558781305E1,4.300878197E-2,3.994623944E-2,1.600512564E-1
8.559029784E1,4.300878197E-2,4.207670316E-2,1.611164957E-1
8.559278263E1,4.087831825E-2,3.994623944E-2,1.589860320E-1
8.559526737E1,3.981308267E-2,3.888100386E-2,1.611164957E-1
8.559775216E1,4.300878197E-2,4.207670316E-2,1.600512564E-1
8.560023690E1,4.407401755E-2,3.994623944E-2,1.632469594E-1
8.560272170E1,4.087831825E-2,3.994623944E-2,1.611164957E-1
8.560520649E1,3.768261895E-2,4.207670316E-2,1.579207927E-1
8.560769123E1,4.087831825E-2,4.101147130E-2,1.589860320E-1
8.561017602E1,3.768261895E-2,3.994623944E-2,1.579207927E-1
8.561266050E1,3.448691964E-2,3.994623944E-2,1.568555683E-1
8.561514529E1,3.981308267E-2,4.101147130E-2,1.579207927E-1
8.561763003E1,3.448691964E-2,3.888100386E-2,1.536598653E-1
8.562011482E1,3.342168778E-2,3.781577200E-2,1.515294015E-1
8.562259961E1,3.555215150E-2,4.101147130E-2,1.547250897E-1
8.562508435E1,3.235645220E-2,3.781577200E-2,1.547250897E-1
8.562756914E1,2.916075476E-2,3.462007269E-2,1.515294015E-1
8.563005388E1,3.022598661E-2,3.888100386E-2,1.525946259E-1
8.563253868E1,2.916075476E-2,3.568530455E-2,1.557903290E-1
8.563502347E1,3.022598661E-2,3.675054014E-2,1.525946259E-1
8.563750821E1,2.916075476E-2,3.781577200E-2,1.525946259E-1
8.563999300E1,2.596505545E-2,4.101147130E-2,1.557903290E-1
8.564247659E1,3.342168778E-2,4.101147130E-2,1.568555683E-1
8.564496138E1,3.129122034E-2,3.675054014E-2,1.568555683E-1
8.564744612E1,2.809552103E-2,3.781577200E-2,1.547250897E-1
8.564993092E1,2.383458801E-2,3.675054014E-2,1.547250897E-1
8.565241571E1,2.383458801E-2,3.462007269E-2,1.536598653E-1
8.565490045E1,2.063889056E-2,3.568530455E-2,1.536598653E-1
8.565738524E1,2.489982173E-2,3.248960897E-2,1.568555683E-1
8.565986998E1,2.383458801E-2,3.462007269E-2,1.547250897E-1
8.566235477E1,2.596505545E-2,3.781577200E-2,1.568555683E-1
8.566483956E1,2.063889056E-2,3.462007269E-2,1.557903290E-1
8.566732430E1,2.170412242E-2,3.248960897E-2,1.547250897E-1
8.566980909E1,2.170412242E-2,3.355484083E-2,1.557903290E-1
8.567229836E1,1.957365684E-2,3.568530455E-2,1.568555683E-1
8.567478316E1,2.276935615E-2,3.248960897E-2,1.568555683E-1
8.567726789E1,1.957365684E-2,3.142437339E-2,1.568555683E-1
8.567975269E1,2.063889056E-2,3.355484083E-2,1.525946259E-1
8.568223748E1,2.063889056E-2,3.568530455E-2,1.557903290E-1
8.568472222E1,2.170412242E-2,3.355484083E-2,1.547250897E-1
8.568720701E1,1.957365684E-2,3.142437339E-2,1.547250897E-1
8.568969175E1,1.424749196E-2,3.248960897E-2,1.536598653E-1
8.569217654E1,1.424749196E-2,3.248960897E-2,1.493989378E-1
8.569466133E1,1.637795754E-2,3.142437339E-2,1.451379955E-1
8.569714607E1,1.531272475E-2,3.035914153E-2,1.504641622E-1
8.569963086E1,1.850842312E-2,3.248960897E-2,1.493989378E-1
8.570209727E1,1.637795754E-2,3.355484083E-2,1.493989378E-1
8.570458206E1,1.424749196E-2,3.355484083E-2,1.483336985E-1
8.570706680E1,1.637795754E-2,3.142437339E-2,1.451379955E-1
8.570955159E1,1.424749196E-2,3.142437339E-2,1.419423074E-1
8.571203633E1,1.531272475E-2,3.248960897E-2,1.430075318E-1
8.571452112E1,1.211702544E-2,2.609820850E-2,1.408770680E-1
8.571700592E1,1.318225823E-2,2.609820850E-2,1.398118287E-1
8.571949066E1,1.850842312E-2,2.716344222E-2,1.419423074E-1
8.572197545E1,1.637795754E-2,2.716344222E-2,1.398118287E-1
8.572446019E1,1.211702544E-2,2.822867595E-2,1.398118287E-1
8.572694498E1,1.318225823E-2,3.035914153E-2,1.376813650E-1
8.572942972E1,1.424749196E-2,3.248960897E-2,1.387466043E-1
8.573191649E1,1.637795754E-2,2.822867595E-2,1.344856620E-1
8.573440128E1,1.531272475E-2,2.716344222E-2,1.334204376E-1
8.573688602E1,1.424749196E-2,2.716344222E-2,1.334204376E-1
8.573937081E1,1.531272475E-2,2.396774292E-2,1.334204376E-1
8.574185555E1,1.744319126E-2,2.822867595E-2,1.291595101E-1
8.574434034E1,1.957365684E-2,2.822867595E-2,1.259638071E-1
8.574682513E1,1.531272475E-2,2.716344222E-2,1.248985752E-1
8.574930987E1,1.637795754E-2,2.609820850E-2,1.238333359E-1
8.575179466E1,2.063889056E-2,2.716344222E-2,1.238333359E-1
8.575427940E1,2.063889056E-2,2.396774292E-2,1.227681041E-1
8.575676420E1,2.063889056E-2,2.503297664E-2,1.206376404E-1
8.575924894E1,2.170412242E-2,2.503297664E-2,1.174419373E-1
8.576173446E1,2.063889056E-2,2.396774292E-2,1.185071766E-1
8.576421925E1,1.957365684E-2,2.290250920E-2,1.142462417E-1
8.576670399E1,2.276935615E-2,2.396774292E-2,1.110505462E-1
8.576918873E1,2.276935615E-2,2.183727734E-2,1.078548431E-1
8.577167352E1,2.489982173E-2,1.970681176E-2,1.078548431E-1
8.577415831E1,2.703028731E-2,2.290250920E-2,1.035939083E-1
8.577664310E1,2.703028731E-2,2.290250920E-2,1.046591476E-1
8.577912784E1,3.022598661E-2,2.183727734E-2,9.826774895E-2
8.578161263E1,3.022598661E-2,2.396774292E-2,9.933298081E-2
8.578409737E1,3.235645220E-2,2.503297664E-2,9.613727778E-2
8.578658216E1,3.022598661E-2,2.290250920E-2,9.187635034E-2
8.578906690E1,3.022598661E-2,2.183727734E-2,9.081111848E-2
8.579155154E1,3.448691964E-2,2.290250920E-2,9.294158220E-2
8.579403633E1,3.555215150E-2,1.970681176E-2,9.081111848E-2
8.579652107E1,3.342168778E-2,1.864157803E-2,8.548495173E-2
8.579900586E1,2.916075476E-2,1.864157803E-2,8.441971987E-2
8.580149060E1,3.555215150E-2,2.077204362E-2,8.335448056E-2
8.580397539E1,3.555215150E-2,1.864157803E-2,8.228924870E-2
8.580646019E1,3.129122034E-2,1.970681176E-2,8.015878499E-2
8.580894492E1,3.661738336E-2,2.077204362E-2,7.696308941E-2
8.581142972E1,3.448691964E-2,1.757634431E-2,7.270215452E-2
8.581391446E1,3.342168778E-2,1.651111245E-2,7.376738638E-2
8.581639925E1,2.916075476E-2,1.757634431E-2,7.270215452E-2
8.581888399E1,3.022598661E-2,1.757634431E-2,7.483261824E-2
8.582136800E1,3.235645220E-2,1.651111245E-2,7.057169080E-2
8.582385279E1,3.342168778E-2,1.864157803E-2,6.844121963E-2
8.582633753E1,3.129122034E-2,1.544587873E-2,6.524552405E-2
8.582882232E1,3.235645220E-2,1.651111245E-2,6.631075591E-2
8.583130706E1,3.235645220E-2,1.544587873E-2,6.524552405E-2
8.583379185E1,3.235645220E-2,1.651111245E-2,5.991935730E-2
8.583627664E1,3.448691964E-2,1.544587873E-2,5.991935730E-2
8.583876138E1,3.661738336E-2,1.651111245E-2,5.991935730E-2
8.584124618E1,3.448691964E-2,1.651111245E-2,5.459319428E-2
8.584373092E1,3.022598661E-2,1.544587873E-2,5.139749497E-2
8.584621571E1,3.342168778E-2,1.651111245E-2,5.565842614E-2
8.584870045E1,3.342168778E-2,1.225017942E-2,5.139749497E-2
8.585118493E1,3.235645220E-2,1.331541315E-2,4.713656008E-2
8.585366972E1,3.661738336E-2,1.225017942E-2,4.607132822E-2
8.585615446E1,3.342168778E-2,1.011971384E-2,4.394086078E-2
8.585863925E1,3.235645220E-2,1.331541315E-2,4.607132822E-2
8.586112399E1,3.448691964E-2,1.225017942E-2,4.500609636E-2
8.586360878E1,3.235645220E-2,1.118494663E-2,4.500609636E-2
8.586609357E1,3.235645220E-2,1.118494663E-2,4.181039706E-2
8.586857831E1,3.235645220E-2,1.118494663E-2,4.074516147E-2
8.587106310E1,3.129122034E-2,9.054481052E-3,3.967992961E-2
8.587354784E1,3.235645220E-2,1.118494663E-2,4.074516147E-2
8.587603263E1,3.022598661E-2,1.011971384E-2,4.074516147E-2
8.587851737E1,3.235645220E-2,1.331541315E-2,3.861469775E-2
8.588099539E1,3.129122034E-2,9.054481052E-3,3.861469775E-2
8.588348019E1,2.703028731E-2,6.924014539E-3,3.648423031E-2
8.588596492E1,2.596505545E-2,6.924014539E-3,3.754946589E-2
8.588844972E1,2.276935615E-2,9.054481052E-3,3.861469775E-2
8.589093446E1,2.916075476E-2,9.054481052E-3,3.754946589E-2
8.589341925E1,2.809552103E-2,7.989247330E-3,3.861469775E-2
8.589590404E1,2.489982173E-2,6.924014539E-3,3.754946589E-2
8.589838878E1,2.489982173E-2,5.858781748E-3,3.435376659E-2
8.590087357E1,2.383458801E-2,7.989247330E-3,3.861469775E-2
8.590335831E1,2.703028731E-2,7.989247330E-3,3.754946589E-2
8.590584310E1,2.489982173E-2,5.858781748E-3,3.115806542E-2
8.590832784E1,2.063889056E-2,4.793548491E-3,3.009283356E-2
8.591081758E1,1.637795754E-2,6.924014539E-3,3.648423031E-2
8.591330237E1,1.957365684E-2,4.793548491E-3,3.754946589E-2
8.591578711E1,2.063889056E-2,4.793548491E-3,3.435376659E-2
8.591827191E1,1.744319126E-2,4.793548491E-3,3.328853101E-2
8.592075664E1,1.637795754E-2,2.663082443E-3,3.328853101E-2
8.592324144E1,1.531272475E-2,1.597849536E-3,3.435376659E-2
8.592572623E1,1.424749196E-2,2.663082443E-3,3.435376659E-2
8.592821097E1,1.105179265E-2,1.597849536E-3,3.328853101E-2
8.593069576E1,8.921326138E-3,1.597849536E-3,3.222329915E-2
8.593318050E1,8.921326138E-3,1.597849536E-3,3.435376659E-2
8.593566529E1,8.921326138E-3,-5.326165119E-4,3.328853101E-2
8.593815003E1,1.105179265E-2,-5.326165119E-4,2.902759984E-2
8.594063425E1,1.105179265E-2,5.326165119E-4,3.009283356E-2
8.594311904E1,8.921326138E-3,-5.326165119E-4,2.689713426E-2
8.594560378E1,6.790860556E-3,-1.597849536E-3,2.902759984E-2
8.594808857E1,6.790860556E-3,-5.326165119E-4,3.009283356E-2
8.595057331E1,1.105179265E-2,5.326165119E-4,3.115806542E-2
8.595305810E1,9.986559860E-3,-1.597849536E-3,2.689713426E-2
8.595554289E1,9.986559860E-3,-4.793548491E-3,2.157096937E-2
8.595802763E1,6.790860556E-3,-5.326165119E-4,1.624480449E-2
8.596051242E1,6.790860556E-3,-1.597849536E-3,2.050573565E-2
8.596299716E1,9.986559860E-3,-2.663082443E-3,1.624480449E-2
8.596548196E1,1.211702544E-2,-2.663082443E-3,1.304910425E-2
8.596796670E1,9.986559860E-3,-2.663082443E-3,1.837527007E-2
8.597045586E1,5.725627299E-3,-2.663082443E-3,1.304910425E-2
8.597294066E1,5.725627299E-3,-5.858781748E-3,8.788172156E-3
8.597542539E1,6.790860556E-3,-3.728315700E-3,7.722939365E-3
8.597791019E1,4.660394508E-3,-3.728315700E-3,6.657706574E-3
8.598039492E1,5.725627299E-3,-4.793548491E-3,4.527240526E-3
8.598287972E1,1.211702544E-2,-6.924014539E-3,2.396774245E-3
8.598536451E1,8.921326138E-3,-3.728315700E-3,5.592473317E-3
8.598784925E1,8.921326138E-3,-4.793548491E-3,4.527240526E-3
8.599033404E1,1.105179265E-2,-5.858781748E-3,-7.989247679E-4
8.599281878E1,1.211702544E-2,-4.793548491E-3,-3.994623665E-3
8.599530357E1,1.424749196E-2,-6.924014539E-3,-5.059856921E-3
8.599778831E1,9.986559860E-3,-7.989247330E-3,-7.190322969E-3
8.600026941E1,1.211702544E-2,-6.924014539E-3,-1.145125460E-2
8.600275420E1,1.318225823E-2,-6.924014539E-3,-1.358172111E-2
8.600523894E1,1.105179265E-2,-1.331541315E-2,-1.358172111E-2
8.600772373E1,1.211702544E-2,-7.989247330E-3,-1.784265228E-2
8.601020847E1,1.105179265E-2,-9.054481052E-3,-2.103835158E-2
8.601269326E1,1.424749196E-2,-9.054481052E-3,-1.997311972E-2
8.601517805E1,1.637795754E-2,-9.054481052E-3,-2.636451647E-2
8.601766279E1,1.531272475E-2,-9.054481052E-3,-2.956021577E-2
8.602014758E1,1.318225823E-2,-1.225017942E-2,-2.849498391E-2
8.602263232E1,1.531272475E-2,-1.225017942E-2,-2.849498391E-2
8.602511711E1,1.424749196E-2,-1.011971384E-2,-3.062544949E-2
8.602760185E1,9.986559860E-3,-1.331541315E-2,-3.382114694E-2
8.603008883E1,1.424749196E-2,-1.331541315E-2,-3.808208182E-2
8.603257362E1,1.531272475E-2,-1.331541315E-2,-4.021254554E-2
8.603505836E1,1.424749196E-2,-1.118494663E-2,-3.914731368E-2
8.603754316E1,1.850842312E-2,-1.225017942E-2,-4.766917601E-2
8.604002789E1,1.850842312E-2,-1.011971384E-2,-4.979964346E-2
8.604251269E1,1.744319126E-2,-1.438064594E-2,-5.299534276E-2
8.604499748E1,1.744319126E-2,-1.544587873E-2,-5.619104207E-2
8.604748222E1,1.424749196E-2,-1.544587873E-2,-5.512581021E-2
8.604996701E1,1.211702544E-2,-1.757634431E-2,-5.938674137E-2
8.605245175E1,1.211702544E-2,-1.850842312E-2,-6.577813625E-2
8.605493654E1,1.744319126E-2,-1.651111245E-2,-6.790860742E-2
8.605742128E1,1.637795754E-2,-1.651111245E-2,-7.003907114E-2
8.605990316E1,1.744319126E-2,-1.544587873E-2,-7.430000603E-2
8.606238795E1,1.744319126E-2,-1.438064594E-2,-7.536523789E-2
8.606487269E1,2.170412242E-2,-1.118494663E-2,-7.749570161E-2
8.606735748E1,2.063889056E-2,-1.225017942E-2,-8.388710022E-2
8.606984222E1,2.063889056E-2,-1.544587873E-2,-8.495233208E-2
8.607232701E1,1.850842312E-2,-1.438064594E-2,-8.708280325E-2
8.607481180E1,2.063889056E-2,-1.651111245E-2,-9.134373069E-2
8.607729654E1,1.850842312E-2,-1.757634431E-2,-9.560466558E-2
8.607978133E1,1.957365684E-2,-1.651111245E-2,-9.347419441E-2
8.608226607E1,1.957365684E-2,-1.544587873E-2,-9.560466558E-2
8.608475086E1,1.957365684E-2,-1.957365684E-2,-9.880036116E-2
8.608723560E1,2.063889056E-2,-1.957365684E-2,-1.009308323E-1
8.608972092E1,2.063889056E-2,-1.850842312E-2,-1.009308323E-1
8.609220571E1,1.957365684E-2,-1.957365684E-2,-1.019960642E-1
8.609469045E1,1.957365684E-2,-1.651111245E-2,-1.019960642E-1
8.609717524E1,2.063889056E-2,-2.170412242E-2,-1.019960642E-1
8.609965998E1,1.850842312E-2,-1.850842312E-2,-1.041265279E-1
8.610214477E1,1.744319126E-2,-2.063889056E-2,-1.073222235E-1
8.610462951E1,1.744319126E-2,-2.170412242E-2,-1.094526947E-1
8.610711430E1,1.424749196E-2,-1.957365684E-2,-1.126483902E-1
