"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.899413442E0,8.144688606E-2,-6.265735626E-2,-1.685348600E-1
1.904357140E0,1.304702759E-1,-7.968997955E-2,-6.432101130E-2
1.909331619E0,2.012302876E-1,-5.376911163E-2,3.546972573E-2
1.914306046E0,2.232972383E-1,-9.925270081E-2,9.994141757E-2
1.919280526E0,2.421592474E-1,-3.975009918E-2,1.696604192E-1
1.924254953E0,2.757360935E-1,-4.419326782E-3,2.385475636E-1
1.929229432E0,2.749475241E-1,-2.530097961E-3,2.343211770E-1
1.934174692E0,2.108844519E-1,1.839351654E-2,2.097695917E-1
1.939149171E0,1.067385674E-1,8.293151855E-3,1.413527131E-1
1.944123599E0,-2.266514301E-2,-8.849143982E-3,9.599599242E-2
1.949098078E0,-1.199195385E-1,-3.306388855E-3,5.919674039E-2
1.954072505E0,-1.411454678E-1,-4.181289673E-2,5.359823257E-2
1.959046984E0,-1.844263077E-1,-5.391883850E-2,3.644941002E-2
1.963991255E0,-1.558021307E-1,-7.546710968E-2,-6.490692496E-3
1.968965734E0,-9.609675407E-2,-1.064081192E-1,6.058633327E-3
1.973940161E0,3.210306168E-2,-1.074151993E-1,-1.940585673E-2
1.978914640E0,1.364330053E-1,-7.988452911E-2,-6.082962453E-2
1.983889067E0,2.315274477E-1,-9.652996063E-2,-8.845858276E-2
1.988863546E0,2.770512104E-1,-9.878158569E-2,-1.545928270E-1
1.993806359E0,3.196105957E-1,-7.842636108E-2,-1.899883151E-1
1.998780838E0,3.583875895E-1,-5.826854706E-2,-1.997780800E-1
2.003755265E0,2.401734591E-1,-1.036281586E-1,-2.388010472E-1
2.008729744E0,1.728649139E-1,-1.343669891E-1,-1.300588548E-1
2.013704171E0,1.088585854E-1,-1.280813217E-1,-9.319141507E-3
2.018678651E0,3.993439674E-2,-1.112260818E-1,1.114244461E-1
2.023648026E0,1.348137856E-2,-1.230669022E-1,1.431488246E-1
2.028622505E0,3.199458122E-3,-7.667922974E-2,1.755737364E-1
2.033596932E0,2.420914173E-2,-1.647853851E-2,1.317296773E-1
2.038571411E0,5.564057827E-2,2.659988403E-2,7.291053981E-2
2.043545838E0,8.351659775E-2,3.481864929E-2,-7.630696893E-2
2.048520317E0,9.687793255E-2,4.058361053E-2,-2.202405632E-1
2.053438599E0,1.206364632E-1,5.343532562E-2,-3.113714159E-1
2.058413078E0,1.619135141E-1,2.579307556E-2,-3.500468135E-1
2.063387505E0,1.881562471E-1,1.861572266E-2,-3.307496309E-1
2.068361984E0,2.042872906E-1,-7.466316223E-3,-2.909708619E-1
2.073336411E0,2.420731783E-1,-3.916740417E-2,-1.444578767E-1
2.078310890E0,2.480323315E-1,-9.783744812E-2,-6.794735789E-2
2.083260317E0,2.960034609E-1,-1.000928879E-1,1.194318086E-1
2.088233755E0,3.023747206E-1,-8.082103729E-2,1.752919108E-1
2.093207192E0,2.698569298E-1,-8.533096313E-2,2.076069713E-1
2.098180630E0,2.004034519E-1,-7.785511017E-2,1.938613653E-1
2.103154119E0,1.146664619E-1,-4.070091248E-2,1.499468237E-1
2.108127557E0,8.236527443E-3,-4.541301727E-2,1.261299998E-1
2.113077140E0,-5.322146416E-2,-1.921272278E-2,1.126734465E-1
2.118050578E0,-1.068058014E-1,-3.946304321E-3,1.227100492E-1
2.123024015E0,-1.228761673E-1,5.223274231E-3,1.109843999E-1
2.127997453E0,-8.614671230E-2,2.020835876E-2,6.206724048E-2
2.132970942E0,-8.259356022E-2,4.689502716E-2,-2.122902870E-2
2.137944380E0,-5.855917931E-2,2.343559265E-2,-5.314850807E-2
2.142889015E0,-4.598796368E-2,3.808975220E-2,-1.194882393E-1
2.147862453E0,-3.190279007E-2,1.456069946E-2,-1.263211071E-1
2.152835890E0,-1.003323793E-1,-2.787590027E-2,-1.075728834E-1
2.157809328E0,-1.330322027E-1,-5.817794800E-2,-6.353944540E-3
2.162782817E0,-6.403946877E-2,-5.740070343E-2,1.229924262E-1
2.167756255E0,3.196907043E-2,-4.953193665E-2,2.802239060E-1
2.172704171E0,7.983136177E-2,-8.476257324E-3,3.663135767E-1
2.177677609E0,1.285855770E-1,1.680088043E-2,3.781651855E-1
2.182651046E0,1.664127111E-1,4.541301727E-2,3.417375088E-1
2.187624484E0,1.990045309E-1,6.431388855E-2,2.505154908E-1
2.192597974E0,2.370356321E-1,4.626655579E-2,1.576094180E-1
2.197571411E0,2.376086712E-1,4.503440857E-2,1.589272916E-2
2.202522140E0,2.602809668E-1,3.199577332E-2,-8.752825856E-2
2.207495578E0,2.598195076E-1,2.149200439E-2,-1.636977494E-1
2.212469015E0,2.150179148E-1,1.944541931E-2,-2.187618166E-1
2.217442453E0,2.307654619E-1,2.460193634E-2,-1.723874360E-1
2.222415942E0,3.006401062E-1,1.907825470E-2,-9.411999583E-2
2.227389380E0,3.516292572E-1,7.738113403E-3,2.270179987E-2
2.232339484E0,4.135423899E-1,-2.240180969E-3,1.813326180E-1
2.237312921E0,4.327726364E-1,2.223014832E-3,2.607730925E-1
2.242286359E0,3.945064545E-1,-6.337356567E-2,3.023361564E-1
2.247259796E0,2.900102139E-1,-7.495784760E-2,3.485767245E-1
2.252233286E0,2.128398418E-1,-8.173465729E-2,4.397966564E-1
2.257206724E0,1.557068825E-1,-5.169391632E-2,5.117636323E-1
2.262156099E0,1.351881027E-1,-4.573631287E-2,4.683807790E-1
2.267129536E0,1.852083206E-2,-5.544662476E-2,3.608449399E-1
2.272102974E0,-5.216634274E-2,-3.675079346E-2,2.113377452E-1
2.277076411E0,-8.531796932E-2,-2.912425995E-2,1.000442281E-1
2.282049901E0,2.030253410E-2,2.819252014E-2,1.758129895E-2
2.287023338E0,1.673240662E-1,8.133029938E-2,-5.721407384E-2
2.291980526E0,3.248594999E-1,9.364128113E-2,-2.000383437E-1
2.296953963E0,4.833726883E-1,1.236610413E-1,-3.424001932E-1
2.301927401E0,6.278586984E-1,1.357307434E-1,-5.576126575E-1
2.306900838E0,6.717073917E-1,4.091739655E-2,-7.639387846E-1
2.311874328E0,6.821236610E-1,1.355171204E-2,-9.271738529E-1
2.316847765E0,7.128124833E-1,-3.244495392E-2,-8.793096542E-1
2.321809953E0,6.754957438E-1,-3.631401062E-2,-7.646147013E-1
2.326783390E0,6.586430073E-1,-8.392906189E-2,-5.885326266E-1
2.331756828E0,5.959714651E-1,-1.274795532E-1,-3.865832090E-1
2.336730265E0,5.482597351E-1,-1.242074966E-1,-2.222758085E-1
2.341703755E0,4.173951149E-1,-1.375455856E-1,-9.214696288E-2
2.346677192E0,2.767519951E-1,-1.697607040E-1,4.639671743E-2
2.351603442E0,1.835278273E-1,-1.933917999E-1,1.445601285E-1
2.356576880E0,9.642910957E-2,-1.527919769E-1,1.694310457E-1
2.361550317E0,6.968379021E-3,-1.731939316E-1,1.632571220E-1
2.366523755E0,-7.392978668E-2,-1.282110214E-1,1.282168627E-1
2.371497244E0,-9.123790264E-2,-1.087331772E-1,8.965630829E-2
2.376470682E0,-1.027071476E-1,-1.109504700E-1,1.020485014E-1
2.381430421E0,-4.061925411E-2,-2.898406982E-2,7.604926825E-2
2.386403859E0,6.695544720E-2,2.265930176E-3,6.916132569E-2
2.391377296E0,1.149743795E-1,-7.248878479E-3,2.636992931E-2
2.396350734E0,1.336765289E-1,3.188705444E-2,3.345559537E-2
2.401324224E0,2.369890213E-1,3.617286682E-2,4.268893600E-2
2.406297661E0,3.431290388E-1,6.296443939E-2,7.901725173E-2
2.411234640E0,4.079006910E-1,6.342506409E-2,9.070417285E-2
2.416208078E0,3.580389023E-1,6.390380859E-2,9.340599179E-2
2.421181515E0,2.503969669E-1,4.300975800E-2,7.883733511E-2
2.426154953E0,2.078442574E-1,6.743907928E-2,5.992555618E-2
2.431128442E0,1.538075209E-1,4.890918732E-2,3.822028637E-2
2.436101880E0,1.390886307E-2,5.661582947E-2,5.246341228E-3
2.441050682E0,-8.063673973E-2,4.642200470E-2,1.331275702E-2
2.446024119E0,-1.311223507E-1,6.000041962E-2,-1.514509320E-2
2.450997557E0,-2.330220938E-1,6.390476227E-2,-4.286098480E-2
2.455970994E0,-2.314741611E-1,8.078098297E-2,-1.645597816E-2
2.460944484E0,-1.690407991E-1,1.022253036E-1,-2.546441555E-2
2.465917921E0,-4.189503193E-2,1.520261765E-1,-5.763188004E-2
2.470851932E0,1.277099848E-1,2.074413300E-1,9.149312973E-6
2.475825369E0,3.922802210E-1,2.792139053E-1,4.828768969E-2
2.480798807E0,6.614558697E-1,3.126573563E-1,9.563153982E-2
2.485772244E0,8.693307638E-1,3.580732346E-1,7.206907868E-2
2.490745734E0,1.073121548E0,3.679008484E-1,8.881512284E-2
2.495719171E0,1.184827089E0,4.137229919E-1,-2.946525812E-3
2.500685526E0,1.117716789E0,3.490686417E-1,-1.832049489E-1
2.505658963E0,9.130631685E-1,2.400865555E-1,-3.266994953E-1
2.510632401E0,6.485555172E-1,1.345605850E-1,-3.814250529E-1
2.515605838E0,3.634320498E-1,4.540443420E-2,-3.196094632E-1
2.520579328E0,7.854986191E-2,-1.335525513E-2,-1.932004988E-1
2.525552765E0,-1.033536196E-1,-5.869674683E-2,-5.738899112E-2
2.530500838E0,-1.948455572E-1,-8.957386017E-2,6.519660354E-2
2.535474276E0,-1.479694843E-1,-7.165908813E-2,1.650700420E-1
2.540447713E0,-5.211043358E-2,-3.382205963E-2,1.965110004E-1
2.545421151E0,8.436906338E-2,2.015686035E-2,1.444142312E-1
2.550394640E0,2.000540495E-1,5.221176147E-2,7.256825268E-2
2.555368078E0,2.714574337E-1,3.281021118E-2,-2.935633063E-2
2.560317088E0,3.083431721E-1,-1.384067535E-2,-1.076903045E-1
2.565290526E0,3.715610504E-1,1.564025879E-3,-1.482765079E-1
2.570263963E0,4.407156706E-1,-1.056957245E-2,-4.941451550E-2
2.575237401E0,4.633704424E-1,9.392738342E-3,-3.904905915E-2
2.580210890E0,4.780254364E-1,2.316284180E-2,-6.146535277E-3
2.585184328E0,5.463987589E-1,5.693912506E-2,4.081100225E-3
2.590134640E0,7.340507507E-1,1.177577972E-1,1.121627986E-1
2.595107244E0,9.647786617E-1,2.054567337E-1,1.391156465E-1
2.600079901E0,1.257771969E0,2.367601395E-1,2.003339082E-1
2.605052505E0,1.518106937E0,2.692461014E-1,1.386350840E-1
2.610025161E0,1.770691395E0,2.530651093E-1,1.606419683E-1
2.614997765E0,1.898859143E0,2.254877090E-1,1.124264449E-1
2.619949849E0,1.947448969E0,1.486196518E-1,1.416099370E-1
2.624922453E0,2.016779423E0,-5.599021912E-3,4.266189337E-1
2.629895109E0,1.946306586E0,-4.907608032E-3,3.899780512E-1
2.634867713E0,1.857620001E0,5.588531494E-3,3.766943216E-1
2.639840369E0,1.740495682E0,3.762340546E-2,3.698642850E-1
2.644812974E0,1.672571659E0,-8.800506592E-3,3.851363957E-1
2.649769484E0,1.570719838E0,-3.570556641E-2,3.604452610E-1
2.654742088E0,1.486394048E0,-5.634117126E-2,3.625566363E-1
2.659714744E0,1.394906998E0,-8.983230591E-2,3.404608369E-1
2.664687349E0,1.300108790E0,-1.467943192E-1,2.811298668E-1
2.669660005E0,1.217517018E0,-1.783475876E-1,2.718927562E-1
2.674632609E0,1.129546523E0,-2.381982803E-1,2.612047195E-1
2.679582192E0,1.051737666E0,-2.405958176E-1,2.074981332E-1
2.684554796E0,1.025649190E0,-2.632398605E-1,1.530839652E-1
2.689527453E0,9.120639563E-1,-2.537164688E-1,1.583068669E-1
2.694500057E0,8.544701338E-1,-2.075700760E-1,1.351695508E-1
2.699472713E0,8.452265263E-1,-1.904191971E-1,1.016329601E-1
2.704445317E0,7.926017046E-1,-1.569013596E-1,9.225431085E-2
2.709399484E0,7.623085976E-1,-1.166524887E-1,6.537649035E-2
2.714372088E0,7.467296720E-1,-1.112689972E-1,4.865370691E-2
2.719344744E0,7.270212173E-1,-5.140113831E-2,2.893354744E-2
2.724317349E0,6.948217750E-1,-6.458091736E-2,2.747784555E-2
2.729290005E0,6.857445240E-1,-4.566669464E-2,2.305702865E-2
2.734262609E0,6.604760885E-1,-8.519363403E-2,3.329478204E-2
2.739213911E0,6.157158613E-1,-1.007270813E-1,2.342508733E-2
2.744186515E0,5.743241906E-1,-1.281089783E-1,2.951861918E-2
2.749159171E0,4.947755337E-1,-1.458644867E-1,2.762818336E-2
2.754131776E0,4.748645723E-1,-1.457538605E-1,4.856507480E-2
2.759104432E0,4.134431481E-1,-1.564540863E-1,4.951241612E-2
2.764077036E0,3.498470783E-1,-1.647863388E-1,4.698807001E-2
2.769029796E0,3.332321048E-1,-1.624870300E-1,4.963432997E-2
2.774002401E0,2.648302913E-1,-1.793403625E-1,5.458509922E-2
2.778975057E0,2.102981508E-1,-1.890449524E-1,6.199155748E-2
2.783947661E0,2.135980129E-1,-2.082986832E-1,9.346928447E-2
2.788920317E0,1.782931685E-1,-2.370233536E-1,9.484927356E-2
2.793892921E0,1.708362699E-1,-2.846193314E-1,7.982526720E-2
2.798862609E0,1.804390252E-1,-3.046131134E-1,8.642707765E-2
2.803835213E0,1.938886344E-1,-3.399868011E-1,1.073110551E-1
2.808807869E0,2.248938680E-1,-3.252544403E-1,1.031270027E-1
2.813780474E0,2.879208922E-1,-3.202419281E-1,1.240896434E-1
2.818753130E0,3.085489571E-1,-2.785091400E-1,1.150745451E-1
2.823725734E0,3.795675039E-1,-2.146053314E-1,1.181519553E-1
2.828662765E0,4.301490188E-1,-1.583833694E-1,1.187991574E-1
2.833635369E0,5.103642941E-1,-1.204700470E-1,1.313061416E-1
2.838608026E0,5.543322563E-1,-9.475231171E-2,1.245907545E-1
2.843580630E0,6.544619799E-1,-3.952121735E-2,1.511058956E-1
2.848553286E0,7.056518793E-1,1.647853851E-2,1.382279396E-1
2.853525890E0,7.968039513E-1,5.902767181E-2,1.454874277E-1
2.858480161E0,8.348852396E-1,7.636356354E-2,1.596387327E-1
2.863452765E0,8.912922740E-1,9.009456635E-2,2.091588080E-1
2.868425421E0,9.393283725E-1,9.671115875E-2,1.842971444E-1
2.873398026E0,9.387805462E-1,1.390209198E-1,1.913699508E-1
2.878370682E0,9.858779311E-1,1.894283295E-1,2.204677165E-1
2.883343286E0,9.744333625E-1,1.730279922E-1,2.394240946E-1
2.888296828E0,9.749839902E-1,2.293415070E-1,2.647771239E-1
2.893269432E0,9.732367992E-1,2.235240936E-1,2.585525513E-1
2.898242088E0,9.169415832E-1,2.665433884E-1,2.708466053E-1
2.903214692E0,8.720151186E-1,2.772016525E-1,2.490451485E-1
2.908187349E0,8.206974864E-1,2.949438095E-1,2.257507443E-1
2.913159953E0,7.396257520E-1,2.638540268E-1,2.684653699E-1
2.918111515E0,6.777727604E-1,2.342100143E-1,2.509133220E-1
2.923084119E0,6.288547516E-1,2.143077850E-1,2.223575711E-1
2.928056776E0,5.244425535E-1,1.410770416E-1,2.385841757E-1
2.933029380E0,4.622378945E-1,1.159162521E-1,2.008471489E-1
2.938002036E0,4.306057692E-1,8.256721497E-2,1.784834117E-1
2.942974640E0,3.305747807E-1,8.267116547E-2,1.393305957E-1
2.947928442E0,2.569282949E-1,3.397274017E-2,1.334642470E-1
2.952901046E0,1.843132228E-1,-1.085948944E-2,1.060710549E-1
2.957873703E0,1.238895729E-1,-5.424499512E-2,7.985468954E-2
2.962846307E0,7.065016031E-2,-1.033239365E-1,5.020712316E-2
2.967818963E0,3.566425294E-3,-1.117305756E-1,1.734025776E-2
2.972791567E0,-5.346382782E-2,-1.332511902E-1,-3.294606507E-2
2.977744901E0,-1.372687817E-1,-1.487712860E-1,-5.275947601E-2
2.982717505E0,-1.503829807E-1,-1.915941238E-1,-5.425957590E-2
2.987690161E0,-2.131288350E-1,-2.460517883E-1,-6.850346923E-2
2.992662765E0,-2.657046318E-1,-2.847213745E-1,-1.130715236E-1
2.997635421E0,-3.056913018E-1,-2.982273102E-1,-1.176307574E-1
3.002608026E0,-3.428242505E-1,-3.069705963E-1,-1.180958748E-1
3.007561828E0,-3.507449031E-1,-3.204822540E-1,-1.393992901E-1
3.012534432E0,-4.117927551E-1,-3.280334473E-1,-1.601242423E-1
3.017507088E0,-4.588096440E-1,-3.356008530E-1,-1.551367193E-1
3.022479692E0,-5.120524168E-1,-3.408021927E-1,-1.140557975E-1
3.027452349E0,-5.736892223E-1,-3.626518250E-1,-1.252877712E-1
3.032424953E0,-6.317711473E-1,-3.736820221E-1,-1.073992550E-1
3.037376671E0,-6.775828600E-1,-3.929681778E-1,-1.035584584E-1
3.042349276E0,-7.718349695E-1,-4.144926071E-1,-1.018732488E-1
3.047321932E0,-8.093767166E-1,-4.524707794E-1,-8.211910725E-2
3.052294536E0,-8.618681431E-1,-4.485521317E-1,-8.708146214E-2
3.057267192E0,-8.969590068E-1,-4.672098160E-1,-9.558834881E-2
3.062239796E0,-9.408976436E-1,-4.642972946E-1,-5.971739441E-2
3.067196932E0,-9.517685175E-1,-5.005483627E-1,-7.754101604E-2
3.072169536E0,-9.882237315E-1,-4.960565567E-1,-5.813337117E-2
3.077142192E0,-1.012003064E0,-5.022277832E-1,-7.327017188E-2
3.082114796E0,-1.007822275E0,-5.486631393E-1,-6.081225350E-2
3.087087453E0,-9.900897741E-1,-4.722938538E-1,-4.613968357E-2
3.092060057E0,-9.603376389E-1,-4.772605896E-1,-4.675494134E-2
3.097008755E0,-9.389374256E-1,-4.298582077E-1,-3.567861766E-2
3.101980734E0,-9.224059582E-1,-3.911027908E-1,-2.214888856E-2
3.106952713E0,-8.492783308E-1,-4.155769348E-1,-3.964280710E-2
3.111924640E0,-8.008990288E-1,-3.863582611E-1,-2.010273561E-2
3.116896619E0,-7.607189417E-1,-3.739833832E-1,-3.024983034E-2
3.121868599E0,-6.802564859E-1,-3.759536743E-1,-1.906098425E-2
3.126827817E0,-6.275863647E-1,-3.315753937E-1,7.409999147E-3
3.131799796E0,-5.732843280E-1,-3.113403320E-1,9.778235108E-3
3.136771776E0,-4.984481633E-1,-2.948570251E-1,-2.086874098E-3
3.141743755E0,-4.155696630E-1,-2.536134720E-1,1.701685786E-2
3.146715682E0,-4.149859548E-1,-1.937589645E-1,4.053827375E-2
3.151687661E0,-3.468483984E-1,-1.582355499E-1,1.955965906E-2
3.156642192E0,-3.292170465E-1,-1.100158691E-1,3.794737160E-2
3.161614171E0,-2.859163880E-1,-1.062393188E-1,6.525547802E-2
3.166586151E0,-2.862986922E-1,-6.103706360E-2,3.637965769E-2
3.171558078E0,-2.976680100E-1,-2.700424194E-2,4.902417213E-2
3.176530057E0,-2.880982161E-1,-3.138828278E-2,5.066940933E-2
3.181502036E0,-3.228823543E-1,-5.367374420E-2,4.370590672E-2
3.186479432E0,-3.542144299E-1,-6.640815735E-2,6.963559240E-2
3.191451411E0,-3.951706588E-1,-1.160001755E-1,8.066590130E-2
3.196423390E0,-4.464913607E-1,-1.546163559E-1,5.928490311E-2
3.201395317E0,-4.808234572E-1,-1.799812317E-1,6.271795928E-2
3.206367296E0,-5.397246480E-1,-1.684494019E-1,6.697266549E-2
3.211339276E0,-5.954634547E-1,-1.820831299E-1,2.456757426E-2
3.216276567E0,-6.274203062E-1,-1.743211746E-1,2.505341172E-2
3.221248546E0,-7.005010843E-1,-2.142763138E-1,-1.977562904E-3
3.226220526E0,-7.592459321E-1,-2.041234970E-1,-1.581483334E-2
3.231192453E0,-7.918184996E-1,-2.072267532E-1,-1.893107593E-2
3.236164432E0,-8.575904369E-1,-2.175168991E-1,-5.167977139E-2
3.241136411E0,-9.323995113E-1,-2.373008728E-1,-6.985586882E-2
3.246068859E0,-9.578367472E-1,-2.379779816E-1,-8.893403411E-2
3.251040838E0,-1.018882394E0,-2.506084442E-1,-1.181893796E-1
3.256012817E0,-1.018872857E0,-2.560729980E-1,-1.480017900E-1
3.260984744E0,-1.085197687E0,-2.330312729E-1,-1.357701421E-1
3.265956724E0,-1.106604457E0,-2.292041779E-1,-1.602142751E-1
3.270928703E0,-1.161993980E0,-2.064304352E-1,-1.777500808E-1
3.275919015E0,-1.190580964E0,-2.183237076E-1,-1.698654145E-1
3.280890994E0,-1.212516785E0,-2.016105652E-1,-1.899277270E-1
3.285862974E0,-1.248023868E0,-2.040376663E-1,-1.952051520E-1
3.290834901E0,-1.294431806E0,-1.874084473E-1,-2.044745386E-1
3.295806880E0,-1.309175014E0,-1.732902527E-1,-1.881947368E-1
3.300778859E0,-1.340902567E0,-1.295547485E-1,-1.573764086E-1
3.305724796E0,-1.378648639E0,-1.550188065E-1,-1.598806679E-1
3.310696776E0,-1.416532159E0,-1.386451721E-1,-1.535005271E-1
3.315668755E0,-1.455454707E0,-1.377601624E-1,-1.455498040E-1
3.320640682E0,-1.479989886E0,-1.391696930E-1,-1.351746172E-1
3.325612661E0,-1.505491734E0,-1.748924255E-1,-1.090397537E-1
3.330584640E0,-1.584111094E0,-1.876153946E-1,-8.654328436E-2
3.335543442E0,-1.600091338E0,-1.751356125E-1,-7.133235037E-2
3.340515421E0,-1.601382375E0,-2.362327576E-1,-6.187789887E-2
3.345487401E0,-1.642746210E0,-2.135076523E-1,-5.014049262E-2
3.350459328E0,-1.638226748E0,-2.620534897E-1,-4.433104023E-2
3.355431307E0,-1.651183724E0,-2.506198883E-1,-2.552676946E-2
3.360403338E0,-1.651701331E0,-2.390871048E-1,-1.188135892E-2
3.365358859E0,-1.644733787E0,-2.417201996E-1,-2.333074249E-2
3.370330838E0,-1.623277426E0,-2.108974457E-1,-5.148839206E-3
3.375302817E0,-1.598060608E0,-1.730175018E-1,-2.641789615E-3
3.380274744E0,-1.553828835E0,-1.269750595E-1,2.682041004E-2
3.385246724E0,-1.487542033E0,-9.544563293E-2,1.684109122E-2
3.390218703E0,-1.452938080E0,-4.150390625E-2,2.694060281E-2
3.395198911E0,-1.403433800E0,-2.591133118E-2,2.257202193E-2
3.400170890E0,-1.352627754E0,-3.652095795E-2,3.000023961E-2
3.405142869E0,-1.301773787E0,-6.666183472E-4,3.479318693E-2
3.410114796E0,-1.228487968E0,2.423000336E-2,2.751431614E-2
3.415086776E0,-1.166578889E0,1.327991486E-2,2.388826013E-2
3.420058807E0,-1.102911830E0,4.873180389E-2,4.029513523E-2
3.425003182E0,-1.077082515E0,5.532932281E-2,2.441952378E-2
3.429975161E0,-9.949023724E-1,1.105260849E-1,3.230036050E-2
3.434947140E0,-9.626760483E-1,1.378831863E-1,3.285915032E-2
3.439919067E0,-9.101691842E-1,1.364192963E-1,3.323857859E-2
3.444891046E0,-9.041175246E-1,1.562557220E-1,4.425397515E-2
3.449863026E0,-8.790146112E-1,1.888809204E-1,2.182158083E-2
3.454819744E0,-8.537706137E-1,1.997661591E-1,2.884808183E-2
3.459791724E0,-8.511985540E-1,2.199516296E-1,4.541084915E-2
3.464763703E0,-8.520344496E-1,1.971025467E-1,6.387589872E-2
3.469735630E0,-8.610012531E-1,2.040300369E-1,4.878834635E-2
3.474707609E0,-8.862925172E-1,1.620988846E-1,7.038187981E-2
3.479679588E0,-8.874664903E-1,1.204042435E-1,4.896925762E-2
3.484647869E0,-9.498976469E-1,8.135509491E-2,6.906859577E-2
3.489619849E0,-9.566650987E-1,5.324268341E-2,3.895642236E-2
3.494591828E0,-9.864351749E-1,4.906082153E-2,3.380661830E-2
3.499563755E0,-1.011697292E0,1.872444153E-2,2.506873757E-2
3.504535734E0,-1.047853112E0,3.253459930E-2,1.030175388E-2
3.509507713E0,-1.061293840E0,2.482604980E-2,2.765422314E-2
3.514440942E0,-1.110378027E0,2.666378021E-2,1.405899599E-2
3.519412921E0,-1.120145798E0,9.444236755E-3,-6.482575089E-3
3.524384901E0,-1.154721141E0,-7.635116577E-3,-2.458046004E-2
3.529356828E0,-1.188877225E0,3.942489624E-3,-1.154799387E-2
3.534328807E0,-1.203561306E0,-1.069355011E-2,-2.921336517E-2
3.539300786E0,-1.228603005E0,-8.559226990E-3,-3.828898817E-2
3.544254953E0,-1.270865917E0,-2.422142029E-2,-5.664053559E-2
3.549226932E0,-1.281551242E0,-5.872154236E-2,-7.927980274E-2
3.554198911E0,-1.291756749E0,-5.725669861E-2,-6.221831590E-2
3.559170838E0,-1.305023193E0,-6.763458252E-2,-8.996956050E-2
3.564142817E0,-1.296356201E0,-3.155517578E-2,-9.225492179E-2
3.569114796E0,-1.354838610E0,-4.321575165E-2,-8.345416188E-2
3.574071567E0,-1.331356883E0,-3.331756592E-2,-8.746299148E-2
3.579043546E0,-1.355014682E0,-2.581405640E-2,-9.710986912E-2
3.584015526E0,-1.393162251E0,-3.610038757E-2,-7.424017787E-2
3.588987453E0,-1.368448019E0,-1.770591736E-2,-7.854004949E-2
3.593959432E0,-1.413159609E0,-4.806423187E-2,-9.462702274E-2
3.598931411E0,-1.406703949E0,-5.906200409E-2,-6.630545855E-2
3.603886724E0,-1.431211710E0,-5.202102661E-2,-3.091944009E-2
3.608858182E0,-1.461569786E0,-6.511020660E-2,-2.888893150E-2
3.613829640E0,-1.457173109E0,-6.845092773E-2,5.243860185E-3
3.618801099E0,-1.470443726E0,-3.716945648E-2,1.177082397E-2
3.623772557E0,-1.457390308E0,-5.708694458E-2,2.062513679E-2
3.628744015E0,-1.470287561E0,-5.174064636E-2,2.925533243E-2
3.633706619E0,-1.441324234E0,-6.411838531E-2,4.963354766E-2
3.638678078E0,-1.419590592E0,-5.606937408E-2,5.066795647E-2
3.643649536E0,-1.405933857E0,-7.525253296E-2,7.629702240E-2
3.648620994E0,-1.387402654E0,-8.583259583E-2,7.522598654E-2
3.653592453E0,-1.373720169E0,-1.033458710E-1,9.882980585E-2
3.658563911E0,-1.292443752E0,-9.211158752E-2,8.873870224E-2
3.663520630E0,-1.271206975E0,-1.022577286E-1,9.273226559E-2
3.668492088E0,-1.220700741E0,-7.187557220E-2,9.990681708E-2
3.673463546E0,-1.183959961E0,-6.901168823E-2,9.017562121E-2
3.678435005E0,-1.127637863E0,-2.692890167E-2,9.792312980E-2
3.683406463E0,-1.047509670E0,-1.812934875E-3,9.229338914E-2
3.688377921E0,-9.924209118E-1,5.290985107E-3,1.043906361E-1
3.693322244E0,-9.636118412E-1,4.472732544E-4,1.055166572E-1
3.698293703E0,-8.789286613E-1,-4.368782043E-3,9.438864887E-2
3.703265161E0,-8.457900286E-1,-3.410243988E-2,7.360780984E-2
3.708236619E0,-7.713535428E-1,-2.205181122E-2,7.293758541E-2
3.713208078E0,-7.216535807E-1,-2.441406250E-2,7.453810424E-2
3.718179536E0,-6.608511209E-1,-5.433082581E-3,9.601001441E-2
3.723154328E0,-6.116233468E-1,1.458168030E-3,5.903521925E-2
3.728125786E0,-5.643905401E-1,-1.076412201E-2,9.116435051E-2
3.733097244E0,-5.479434133E-1,-5.027294159E-2,5.634802580E-2
3.738068703E0,-5.035400391E-1,-4.318046570E-2,5.597052723E-2
3.743040161E0,-5.017508864E-1,-4.451942444E-2,5.441635475E-2
3.748011619E0,-4.863180220E-1,-2.452182770E-2,5.378780514E-2
3.752969171E0,-4.988537729E-1,-3.443336487E-2,4.352965206E-2
3.757940630E0,-5.057814121E-1,-3.361129761E-2,4.044298828E-2
