"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.419085209E1,6.790860556E-3,-3.874785081E-2,1.198387146E-2
2.419333678E1,3.595161485E-3,-3.981308267E-2,1.304910425E-2
2.419582146E1,3.595161485E-3,-4.087831825E-2,1.411433797E-2
2.419830615E1,6.790860556E-3,-3.874785081E-2,1.198387146E-2
2.420079084E1,6.790860556E-3,-3.661738336E-2,1.304910425E-2
2.420327553E1,3.595161485E-3,-3.874785081E-2,1.624480449E-2
2.420576021E1,5.725627299E-3,-3.555215150E-2,2.050573565E-2
2.420824646E1,5.725627299E-3,-3.981308267E-2,2.370143496E-2
2.421073115E1,7.856093347E-3,-3.981308267E-2,2.689713426E-2
2.421321584E1,9.986559860E-3,-3.555215150E-2,2.796236612E-2
2.421570058E1,3.595161485E-3,-3.342168778E-2,2.796236612E-2
2.421818527E1,-2.796236658E-3,-3.448691964E-2,3.222329915E-2
2.422066995E1,-1.731003635E-3,-3.448691964E-2,3.328853101E-2
2.422315464E1,3.595161485E-3,-3.768261895E-2,3.754946589E-2
2.422563933E1,3.595161485E-3,-3.661738336E-2,3.861469775E-2
2.422812402E1,3.994623839E-4,-3.555215150E-2,3.861469775E-2
2.423060870E1,3.994623839E-4,-3.768261895E-2,3.861469775E-2
2.423309339E1,-1.731003635E-3,-3.874785081E-2,3.754946589E-2
2.423557808E1,3.994623839E-4,-3.235645220E-2,4.394086078E-2
2.423806120E1,-4.926702939E-3,-3.342168778E-2,4.287562892E-2
2.424054589E1,-3.861469682E-3,-3.555215150E-2,3.861469775E-2
2.424303058E1,-7.057168987E-3,-3.555215150E-2,3.754946589E-2
2.424551532E1,-1.238333434E-2,-3.342168778E-2,3.967992961E-2
2.424799995E1,-1.238333434E-2,-3.555215150E-2,4.074516147E-2
2.425048469E1,-1.025286783E-2,-3.342168778E-2,4.287562892E-2
2.425296938E1,-1.238333434E-2,-3.342168778E-2,4.181039706E-2
2.425545407E1,-1.557903271E-2,-3.448691964E-2,3.754946589E-2
2.425793876E1,-1.877473295E-2,-3.235645220E-2,3.754946589E-2
2.426042344E1,-1.877473295E-2,-3.342168778E-2,3.861469775E-2
2.426290813E1,-2.410089783E-2,-3.448691964E-2,3.967992961E-2
2.426539282E1,-2.942706272E-2,-3.555215150E-2,3.861469775E-2
2.426787974E1,-2.729659714E-2,-3.342168778E-2,3.967992961E-2
2.427036443E1,-2.836182900E-2,-3.555215150E-2,4.074516147E-2
2.427284912E1,-2.836182900E-2,-3.661738336E-2,4.287562892E-2
2.427533386E1,-3.155753016E-2,-3.235645220E-2,4.181039706E-2
2.427781855E1,-3.475322574E-2,-3.235645220E-2,4.181039706E-2
2.428030323E1,-3.688369319E-2,-3.448691964E-2,4.500609636E-2
2.428278792E1,-3.794892505E-2,-3.342168778E-2,4.394086078E-2
2.428527261E1,-3.794892505E-2,-3.022598661E-2,4.820179567E-2
2.428775730E1,-3.794892505E-2,-3.555215150E-2,5.033225939E-2
2.429024198E1,-4.007939249E-2,-3.661738336E-2,5.246272683E-2
2.429272667E1,-3.901416063E-2,-2.916075476E-2,5.565842614E-2
2.429521136E1,-4.434032366E-2,-3.129122034E-2,5.459319428E-2
2.429769459E1,-4.434032366E-2,-2.916075476E-2,5.885412544E-2
2.430017928E1,-4.220985994E-2,-3.129122034E-2,6.524552405E-2
2.430266396E1,-4.434032366E-2,-3.129122034E-2,6.311506033E-2
2.430514870E1,-4.220985994E-2,-2.916075476E-2,7.163692266E-2
2.430763339E1,-4.007939249E-2,-3.129122034E-2,7.802832127E-2
2.431011808E1,-4.540555924E-2,-3.342168778E-2,7.696308941E-2
2.431260276E1,-4.434032366E-2,-3.129122034E-2,8.228924870E-2
2.431508745E1,-4.647079110E-2,-3.129122034E-2,8.974587917E-2
2.431757214E1,-4.753602296E-2,-3.342168778E-2,9.400681406E-2
2.432005683E1,-4.540555924E-2,-3.129122034E-2,9.933298081E-2
2.432254152E1,-4.007939249E-2,-3.235645220E-2,1.078548431E-1
2.432502620E1,-4.007939249E-2,-3.129122034E-2,1.121157780E-1
2.432750980E1,-4.007939249E-2,-3.235645220E-2,1.195724085E-1
2.432999448E1,-3.901416063E-2,-3.022598661E-2,1.238333359E-1
2.433247917E1,-3.794892505E-2,-3.235645220E-2,1.334204376E-1
2.433496391E1,-3.475322574E-2,-3.235645220E-2,1.366161406E-1
2.433744860E1,-3.368799388E-2,-3.235645220E-2,1.419423074E-1
2.433993329E1,-3.262276202E-2,-3.235645220E-2,1.462032348E-1
2.434241797E1,-3.049229458E-2,-3.448691964E-2,1.547250897E-1
2.434490266E1,-3.155753016E-2,-3.235645220E-2,1.600512564E-1
2.434738735E1,-2.516612969E-2,-3.235645220E-2,1.685731262E-1
2.434987204E1,-2.942706272E-2,-3.768261895E-2,1.717688292E-1
2.435235672E1,-2.623136342E-2,-3.129122034E-2,1.802906841E-1
2.435484141E1,-1.983996481E-2,-3.448691964E-2,1.845516264E-1
2.435732766E1,-1.877473295E-2,-3.342168778E-2,1.866820902E-1
2.435981235E1,-1.770949923E-2,-3.342168778E-2,1.898777932E-1
2.436229704E1,-1.877473295E-2,-3.235645220E-2,1.952039450E-1
2.436478178E1,-1.877473295E-2,-3.235645220E-2,2.015953511E-1
2.436726646E1,-1.451379992E-2,-3.235645220E-2,1.994648874E-1
2.436975115E1,-1.451379992E-2,-3.235645220E-2,2.015953511E-1
2.437223584E1,-1.025286783E-2,-3.448691964E-2,2.047910541E-1
2.437472053E1,-8.122402243E-3,-3.342168778E-2,2.058562785E-1
2.437720521E1,-9.187635034E-3,-3.342168778E-2,2.101172209E-1
2.437968990E1,-8.122402243E-3,-3.448691964E-2,2.101172209E-1
2.438217459E1,-7.057168987E-3,-3.129122034E-2,2.069215178E-1
2.438465928E1,-7.057168987E-3,-3.129122034E-2,2.058562785E-1
2.438714412E1,-2.796236658E-3,-3.022598661E-2,2.090519816E-1
2.438962881E1,-1.731003635E-3,-3.129122034E-2,2.111824453E-1
2.439211349E1,-2.796236658E-3,-2.809552103E-2,2.090519816E-1
2.439459823E1,-2.796236658E-3,-3.342168778E-2,2.047910541E-1
2.439708292E1,1.464695437E-3,-2.703028731E-2,2.079867423E-1
2.439956761E1,1.464695437E-3,-2.596505545E-2,2.037258148E-1
2.440205230E1,3.994623839E-4,-3.022598661E-2,1.983996481E-1
2.440453698E1,-6.657706108E-4,-3.235645220E-2,2.015953511E-1
2.440702167E1,4.660394508E-3,-2.916075476E-2,2.005301118E-1
2.440950636E1,2.529928461E-3,-3.129122034E-2,1.952039450E-1
2.441199105E1,3.595161485E-3,-3.129122034E-2,1.920082569E-1
2.441447579E1,3.595161485E-3,-2.916075476E-2,1.930734813E-1
2.441696188E1,2.529928461E-3,-2.703028731E-2,1.930734813E-1
2.441944657E1,3.595161485E-3,-2.489982173E-2,1.909430176E-1
2.442193126E1,2.529928461E-3,-2.489982173E-2,1.877473146E-1
2.442441599E1,2.529928461E-3,-2.489982173E-2,1.920082569E-1
2.442690068E1,3.595161485E-3,-2.489982173E-2,1.888125539E-1
2.442938537E1,4.660394508E-3,-3.022598661E-2,1.845516264E-1
2.443187006E1,3.595161485E-3,-2.703028731E-2,1.866820902E-1
2.443435474E1,3.595161485E-3,-2.596505545E-2,1.845516264E-1
2.443683943E1,1.464695437E-3,-2.809552103E-2,1.845516264E-1
2.443932412E1,5.725627299E-3,-2.276935615E-2,1.888125539E-1
2.444180881E1,8.921326138E-3,-2.383458801E-2,1.888125539E-1
2.444429355E1,5.725627299E-3,-2.170412242E-2,1.877473146E-1
2.444677688E1,6.790860556E-3,-2.276935615E-2,1.813559234E-1
2.444926157E1,6.790860556E-3,-2.489982173E-2,1.813559234E-1
2.445174626E1,8.921326138E-3,-2.170412242E-2,1.866820902E-1
2.445423099E1,9.986559860E-3,-2.276935615E-2,1.856168509E-1
2.445671568E1,8.921326138E-3,-2.383458801E-2,1.866820902E-1
2.445920037E1,1.105179265E-2,-2.170412242E-2,1.866820902E-1
2.446168506E1,1.318225823E-2,-2.063889056E-2,1.909430176E-1
2.446416974E1,5.725627299E-3,-1.850842312E-2,1.920082569E-1
2.446665443E1,4.660394508E-3,-1.850842312E-2,1.909430176E-1
2.446913912E1,9.986559860E-3,-1.651111245E-2,1.941387206E-1
2.447162381E1,7.856093347E-3,-2.063889056E-2,1.962691844E-1
2.447410855E1,6.790860556E-3,-1.957365684E-2,1.941387206E-1
2.447659568E1,7.856093347E-3,-1.957365684E-2,1.973344237E-1
2.447908037E1,1.105179265E-2,-1.957365684E-2,2.037258148E-1
2.448156506E1,1.105179265E-2,-1.757634431E-2,2.058562785E-1
2.448404980E1,8.921326138E-3,-1.757634431E-2,2.047910541E-1
2.448653448E1,1.318225823E-2,-1.957365684E-2,2.069215178E-1
2.448901917E1,9.986559860E-3,-1.850842312E-2,2.101172209E-1
2.449150386E1,5.725627299E-3,-1.438064594E-2,2.143781483E-1
2.449398855E1,7.856093347E-3,-1.438064594E-2,2.101172209E-1
2.449647323E1,9.986559860E-3,-1.438064594E-2,2.090519816E-1
2.449895792E1,7.856093347E-3,-1.331541315E-2,2.111824453E-1
2.450144261E1,7.856093347E-3,-1.225017942E-2,2.111824453E-1
2.450392735E1,6.790860556E-3,-1.225017942E-2,2.133129090E-1
2.450641261E1,4.660394508E-3,-1.331541315E-2,2.101172209E-1
2.450889730E1,3.595161485E-3,-1.118494663E-2,2.111824453E-1
2.451138198E1,1.464695437E-3,-1.331541315E-2,2.111824453E-1
2.451386672E1,3.994623839E-4,-1.118494663E-2,2.079867423E-1
2.451635141E1,3.994623839E-4,-1.011971384E-2,2.079867423E-1
2.451883610E1,3.994623839E-4,-6.924014539E-3,2.069215178E-1
2.452132079E1,1.464695437E-3,-6.924014539E-3,2.005301118E-1
2.452380547E1,-2.796236658E-3,-6.924014539E-3,2.005301118E-1
2.452629016E1,-7.057168987E-3,-6.924014539E-3,2.015953511E-1
2.452877485E1,-1.025286783E-2,-4.793548491E-3,1.994648874E-1
2.453125954E1,-1.238333434E-2,-4.793548491E-3,1.952039450E-1
2.453374428E1,-1.131810062E-2,-6.924014539E-3,1.941387206E-1
2.453623808E1,-1.238333434E-2,-3.728315700E-3,1.962691844E-1
2.453872277E1,-1.238333434E-2,-3.728315700E-3,1.930734813E-1
2.454120745E1,-1.664426550E-2,-5.858781748E-3,1.898777932E-1
2.454369219E1,-2.197043039E-2,-3.728315700E-3,1.909430176E-1
2.454617688E1,-2.197043039E-2,-3.728315700E-3,1.930734813E-1
2.454866157E1,-1.983996481E-2,-5.858781748E-3,1.877473146E-1
2.455114620E1,-2.197043039E-2,-5.858781748E-3,1.877473146E-1
2.455363094E1,-2.516612969E-2,-3.728315700E-3,1.909430176E-1
2.455611563E1,-2.623136342E-2,-5.326165119E-4,1.898777932E-1
2.455860032E1,-2.836182900E-2,5.326165119E-4,1.920082569E-1
2.456108501E1,-3.049229458E-2,-5.326165119E-4,1.920082569E-1
2.456356974E1,-3.049229458E-2,-5.326165119E-4,1.962691844E-1
2.456605542E1,-3.262276202E-2,2.663082443E-3,1.962691844E-1
2.456854011E1,-3.155753016E-2,3.728315700E-3,1.962691844E-1
2.457102480E1,-3.262276202E-2,4.793548491E-3,1.983996481E-1
2.457350954E1,-3.368799388E-2,1.597849536E-3,2.047910541E-1
2.457599422E1,-3.475322574E-2,5.326165119E-4,2.101172209E-1
2.457847891E1,-3.794892505E-2,5.326165119E-4,2.133129090E-1
2.458096360E1,-3.688369319E-2,2.663082443E-3,2.154433727E-1
2.458344829E1,-3.688369319E-2,2.663082443E-3,2.197043151E-1
2.458593297E1,-3.368799388E-2,3.728315700E-3,2.259625494E-1
2.458841766E1,-3.475322574E-2,4.793548491E-3,2.270277888E-1
2.459090235E1,-3.794892505E-2,3.728315700E-3,2.291582525E-1
2.459338709E1,-3.368799388E-2,2.663082443E-3,2.387453467E-1
2.459586464E1,-3.049229458E-2,4.793548491E-3,2.483324558E-1
2.459834933E1,-2.942706272E-2,3.728315700E-3,2.515281439E-1
2.460083402E1,-2.836182900E-2,4.793548491E-3,2.547238469E-1
2.460331876E1,-3.155753016E-2,2.663082443E-3,2.600499988E-1
2.460580344E1,-2.942706272E-2,5.858781748E-3,2.643109560E-1
2.460828813E1,-2.729659714E-2,6.924014539E-3,2.749632597E-1
2.461077282E1,-2.410089783E-2,9.054481052E-3,2.781589627E-1
2.461325750E1,-2.197043039E-2,6.924014539E-3,2.802894413E-1
2.461574219E1,-1.983996481E-2,4.793548491E-3,2.834851444E-1
2.461822688E1,-1.877473295E-2,6.924014539E-3,2.930722237E-1
2.462071157E1,-1.770949923E-2,7.989247330E-3,3.005288541E-1
2.462319631E1,-1.238333434E-2,9.054481052E-3,3.026593328E-1
2.462567709E1,-9.187635034E-3,1.011971384E-2,3.047898114E-1
2.462816178E1,-8.122402243E-3,1.011971384E-2,3.111811876E-1
2.463064646E1,-2.796236658E-3,1.225017942E-2,3.165073693E-1
2.463313120E1,3.994623839E-4,1.118494663E-2,3.154421151E-1
2.463561589E1,-1.731003635E-3,1.331541315E-2,3.186378181E-1
2.463810058E1,-6.657706108E-4,1.225017942E-2,3.197030723E-1
2.464058527E1,5.725627299E-3,1.011971384E-2,3.186378181E-1
2.464306995E1,6.790860556E-3,1.438064594E-2,3.197030723E-1
2.464555464E1,9.986559860E-3,1.438064594E-2,3.207682967E-1
2.464803933E1,1.211702544E-2,1.331541315E-2,3.197030723E-1
2.465052402E1,1.531272475E-2,1.438064594E-2,3.218335211E-1
2.465300876E1,1.637795754E-2,1.118494663E-2,3.197030723E-1
2.465549162E1,1.531272475E-2,1.438064594E-2,3.197030723E-1
2.465797631E1,2.170412242E-2,1.544587873E-2,3.154421151E-1
2.466046099E1,2.489982173E-2,1.651111245E-2,3.175725937E-1
2.466294573E1,2.170412242E-2,1.651111245E-2,3.143768907E-1
2.466543042E1,2.276935615E-2,1.970681176E-2,3.079854846E-1
2.466791511E1,2.383458801E-2,1.544587873E-2,3.079854846E-1
2.467039980E1,2.383458801E-2,1.757634431E-2,3.047898114E-1
2.467288448E1,2.170412242E-2,1.864157803E-2,2.962679267E-1
2.467536917E1,2.489982173E-2,1.757634431E-2,2.952027023E-1
2.467785386E1,2.489982173E-2,2.077204362E-2,2.920069993E-1
2.468033855E1,2.489982173E-2,2.077204362E-2,2.877460718E-1
2.468282329E1,2.596505545E-2,2.183727734E-2,2.834851444E-1
2.468530735E1,2.276935615E-2,2.396774292E-2,2.792242169E-1
2.468779204E1,2.809552103E-2,2.396774292E-2,2.749632597E-1
2.469027672E1,2.596505545E-2,2.183727734E-2,2.707023323E-1
2.469276141E1,2.489982173E-2,2.396774292E-2,2.707023323E-1
2.469524615E1,2.596505545E-2,2.396774292E-2,2.696371078E-1
2.469773084E1,2.489982173E-2,2.716344222E-2,2.643109560E-1
2.470021553E1,2.276935615E-2,2.929390781E-2,2.643109560E-1
2.470270021E1,1.957365684E-2,2.503297664E-2,2.611152530E-1
2.470518490E1,2.170412242E-2,2.609820850E-2,2.515281439E-1
2.470766959E1,1.957365684E-2,2.929390781E-2,2.525933683E-1
2.471015428E1,1.957365684E-2,2.929390781E-2,2.515281439E-1
2.471263902E1,1.957365684E-2,2.716344222E-2,2.515281439E-1
2.471512349E1,2.276935615E-2,3.355484083E-2,2.493976802E-1
2.471760818E1,1.637795754E-2,3.355484083E-2,2.462019771E-1
2.472009287E1,1.744319126E-2,3.142437339E-2,2.462019771E-1
2.472257761E1,1.957365684E-2,2.929390781E-2,2.430062890E-1
2.472506230E1,1.211702544E-2,2.822867595E-2,2.408758104E-1
2.472754698E1,1.318225823E-2,3.035914153E-2,2.387453467E-1
2.473003167E1,1.424749196E-2,3.462007269E-2,2.376801223E-1
2.473251636E1,1.424749196E-2,3.462007269E-2,2.440715134E-1
2.473500105E1,9.986559860E-3,3.781577200E-2,2.408758104E-1
2.473748573E1,8.921326138E-3,3.568530455E-2,2.398105860E-1
2.473997042E1,9.986559860E-3,3.888100386E-2,2.419410497E-1
2.474245516E1,8.921326138E-3,3.462007269E-2,2.408758104E-1
2.474494141E1,1.105179265E-2,3.462007269E-2,2.387453467E-1
2.474742610E1,8.921326138E-3,3.994623944E-2,2.419410497E-1
2.474991079E1,7.856093347E-3,4.101147130E-2,2.387453467E-1
2.475239553E1,6.790860556E-3,4.101147130E-2,2.419410497E-1
2.475488021E1,5.725627299E-3,3.994623944E-2,2.408758104E-1
2.475736490E1,5.725627299E-3,3.888100386E-2,2.355496585E-1
2.475984959E1,4.660394508E-3,4.101147130E-2,2.366148829E-1
2.476233428E1,2.529928461E-3,4.314193875E-2,2.398105860E-1
2.476481896E1,-6.657706108E-4,4.101147130E-2,2.387453467E-1
2.476730365E1,5.725627299E-3,4.314193875E-2,2.430062890E-1
2.476978834E1,5.725627299E-3,4.101147130E-2,2.419410497E-1
2.477227308E1,4.660394508E-3,4.207670316E-2,2.355496585E-1
2.477475704E1,9.986559860E-3,4.314193875E-2,2.387453467E-1
2.477724172E1,5.725627299E-3,4.314193875E-2,2.366148829E-1
2.477972641E1,1.464695437E-3,4.633763805E-2,2.334191799E-1
2.478221115E1,-6.657706108E-4,4.420717061E-2,2.323539555E-1
2.478469584E1,3.994623839E-4,4.633763805E-2,2.334191799E-1
2.478718047E1,-6.657706108E-4,4.740286991E-2,2.280930281E-1
2.478966521E1,-2.796236658E-3,4.740286991E-2,2.250304818E-1
2.479214990E1,-1.731003635E-3,4.740286991E-2,2.229000032E-1
2.479463459E1,-6.657706108E-4,4.527240247E-2,2.207695395E-1
2.479711928E1,-2.796236658E-3,4.846810177E-2,2.186390758E-1
2.479960396E1,-4.926702939E-3,4.953333735E-2,2.122476846E-1
2.480208870E1,-7.057168987E-3,5.059856921E-2,2.133129090E-1
2.480458459E1,-9.187635034E-3,4.846810177E-2,2.122476846E-1
2.480706928E1,-9.187635034E-3,4.953333735E-2,2.090519816E-1
2.480955396E1,-9.187635034E-3,5.059856921E-2,2.079867423E-1
2.481203870E1,-1.131810062E-2,4.740286991E-2,2.015953511E-1
2.481452339E1,-1.664426550E-2,4.740286991E-2,1.994648874E-1
2.481700808E1,-1.557903271E-2,5.272903293E-2,1.952039450E-1
2.481949277E1,-1.557903271E-2,5.272903293E-2,1.962691844E-1
2.482197745E1,-1.983996481E-2,5.379426852E-2,1.962691844E-1
2.482446214E1,-1.983996481E-2,5.485950038E-2,1.952039450E-1
2.482694683E1,-2.197043039E-2,5.485950038E-2,1.898777932E-1
2.482943152E1,-2.197043039E-2,5.485950038E-2,1.866820902E-1
2.483191626E1,-2.623136342E-2,5.485950038E-2,1.845516264E-1
2.483439412E1,-2.623136342E-2,5.698996782E-2,1.877473146E-1
2.483687881E1,-2.516612969E-2,5.805519968E-2,1.898777932E-1
2.483936349E1,-2.516612969E-2,5.592473224E-2,1.866820902E-1
2.484184823E1,-2.729659714E-2,5.912043154E-2,1.909430176E-1
2.484433292E1,-3.049229458E-2,5.698996782E-2,1.888125539E-1
2.484681761E1,-3.155753016E-2,5.592473224E-2,1.898777932E-1
2.484930230E1,-3.262276202E-2,5.698996782E-2,1.909430176E-1
2.485178693E1,-3.049229458E-2,6.018566713E-2,1.920082569E-1
2.485427167E1,-3.155753016E-2,5.805519968E-2,1.952039450E-1
2.485675636E1,-3.049229458E-2,6.018566713E-2,1.952039450E-1
2.485924105E1,-3.049229458E-2,6.231613085E-2,2.015953511E-1
2.486172579E1,-2.836182900E-2,6.125089899E-2,2.037258148E-1
2.486420881E1,-2.942706272E-2,6.018566713E-2,2.037258148E-1
2.486669349E1,-3.262276202E-2,6.018566713E-2,2.069215178E-1
2.486917818E1,-3.049229458E-2,5.698996782E-2,2.090519816E-1
2.487166292E1,-3.049229458E-2,6.018566713E-2,2.122476846E-1
2.487414761E1,-2.729659714E-2,6.444659829E-2,2.154433727E-1
2.487663230E1,-2.836182900E-2,5.912043154E-2,2.186390758E-1
2.487911698E1,-2.516612969E-2,5.912043154E-2,2.197043151E-1
2.488160167E1,-2.303566411E-2,6.018566713E-2,2.250304818E-1
2.488408636E1,-1.983996481E-2,5.912043154E-2,2.270277888E-1
2.488657105E1,-1.770949923E-2,6.338136643E-2,2.312887162E-1
2.488905573E1,-1.557903271E-2,6.018566713E-2,2.323539555E-1
2.489154047E1,-1.238333434E-2,6.018566713E-2,2.376801223E-1
2.489402292E1,-1.238333434E-2,6.018566713E-2,2.387453467E-1
2.489650761E1,-1.238333434E-2,6.444659829E-2,2.408758104E-1
2.489899230E1,-9.187635034E-3,6.444659829E-2,2.430062890E-1
2.490147704E1,-5.991935730E-3,6.444659829E-2,2.440715134E-1
2.490396172E1,-2.796236658E-3,6.551183015E-2,2.462019771E-1
2.490644641E1,-2.796236658E-3,6.551183015E-2,2.472672164E-1
2.490893110E1,1.464695437E-3,6.338136643E-2,2.472672164E-1
2.491141579E1,7.856093347E-3,6.444659829E-2,2.483324558E-1
2.491390047E1,6.790860556E-3,6.551183015E-2,2.504629195E-1
2.491638516E1,1.211702544E-2,6.551183015E-2,2.472672164E-1
2.491886990E1,1.531272475E-2,6.551183015E-2,2.472672164E-1
2.492135459E1,1.531272475E-2,6.764229387E-2,2.451367527E-1
2.492384079E1,1.637795754E-2,6.764229387E-2,2.430062890E-1
2.492632547E1,2.063889056E-2,6.657706201E-2,2.419410497E-1
2.492881016E1,2.170412242E-2,6.444659829E-2,2.398105860E-1
2.493129490E1,2.170412242E-2,6.551183015E-2,2.376801223E-1
2.493377959E1,2.916075476E-2,6.551183015E-2,2.366148829E-1
2.493626428E1,3.235645220E-2,6.764229387E-2,2.312887162E-1
2.493874896E1,3.555215150E-2,6.657706201E-2,2.270277888E-1
2.494123365E1,3.981308267E-2,6.657706201E-2,2.270277888E-1
2.494371834E1,3.448691964E-2,6.657706201E-2,2.197043151E-1
2.494620308E1,3.448691964E-2,6.444659829E-2,2.165086120E-1
2.494868777E1,3.448691964E-2,6.338136643E-2,2.111824453E-1
2.495117245E1,3.768261895E-2,6.444659829E-2,2.037258148E-1
2.495365652E1,3.981308267E-2,6.657706201E-2,1.994648874E-1
2.495614120E1,3.874785081E-2,6.551183015E-2,1.983996481E-1
2.495862589E1,3.874785081E-2,6.764229387E-2,1.941387206E-1
2.496111063E1,3.661738336E-2,6.870753318E-2,1.888125539E-1
2.496359532E1,3.661738336E-2,6.977276504E-2,1.866820902E-1
2.496608001E1,3.768261895E-2,6.764229387E-2,1.792254597E-1
2.496856469E1,3.768261895E-2,6.764229387E-2,1.760297567E-1
2.497104938E1,3.555215150E-2,6.870753318E-2,1.728340536E-1
2.497353407E1,3.661738336E-2,6.977276504E-2,1.675078869E-1
2.497601881E1,3.448691964E-2,6.977276504E-2,1.643121988E-1
2.497850349E1,3.342168778E-2,7.083799690E-2,1.600512564E-1
2.498098818E1,3.235645220E-2,6.870753318E-2,1.579207927E-1
2.498347402E1,3.235645220E-2,6.764229387E-2,1.547250897E-1
2.498595870E1,3.022598661E-2,6.977276504E-2,1.493989378E-1
2.498844339E1,2.703028731E-2,7.190322876E-2,1.472684592E-1
2.499092813E1,2.596505545E-2,6.977276504E-2,1.419423074E-1
2.499341282E1,2.489982173E-2,7.296846062E-2,1.398118287E-1
2.499589751E1,2.063889056E-2,6.870753318E-2,1.398118287E-1
2.499838219E1,1.957365684E-2,6.870753318E-2,1.344856620E-1
2.500086688E1,1.637795754E-2,6.870753318E-2,1.291595101E-1
2.500335157E1,1.531272475E-2,6.977276504E-2,1.259638071E-1
2.500583631E1,1.105179265E-2,6.977276504E-2,1.259638071E-1
2.500832099E1,1.318225823E-2,7.190322876E-2,1.238333359E-1
2.501080568E1,8.921326138E-3,6.870753318E-2,1.195724085E-1
2.501329068E1,7.856093347E-3,6.764229387E-2,1.185071766E-1
2.501577537E1,4.660394508E-3,6.977276504E-2,1.163767055E-1
2.501826006E1,2.529928461E-3,6.870753318E-2,1.153114736E-1
2.502074480E1,3.595161485E-3,6.870753318E-2,1.153114736E-1
2.502322948E1,2.529928461E-3,6.870753318E-2,1.131810099E-1
2.502571417E1,-1.731003635E-3,6.977276504E-2,1.131810099E-1
2.502819886E1,-4.926702939E-3,6.977276504E-2,1.110505462E-1
2.503068355E1,-7.057168987E-3,7.190322876E-2,1.067896113E-1
2.503316823E1,-8.122402243E-3,6.870753318E-2,1.035939083E-1
2.503565292E1,-8.122402243E-3,6.551183015E-2,1.035939083E-1
2.503813766E1,-8.122402243E-3,6.977276504E-2,1.014634445E-1
2.504062235E1,-1.238333434E-2,6.977276504E-2,9.613727778E-2
2.504310886E1,-1.557903271E-2,6.657706201E-2,9.294158220E-2
2.504559355E1,-1.025286783E-2,6.338136643E-2,9.400681406E-2
2.504807823E1,-1.238333434E-2,6.338136643E-2,9.294158220E-2
2.505056297E1,-1.238333434E-2,6.870753318E-2,9.081111848E-2
2.505304766E1,-1.557903271E-2,6.870753318E-2,8.548495173E-2
2.505553235E1,-1.557903271E-2,6.657706201E-2,8.441971987E-2
2.505801704E1,-1.557903271E-2,6.551183015E-2,8.761541545E-2
2.506050172E1,-1.451379992E-2,6.657706201E-2,8.335448056E-2
2.506298641E1,-1.025286783E-2,6.657706201E-2,7.696308941E-2
2.506547115E1,-1.557903271E-2,6.764229387E-2,7.483261824E-2
2.506795584E1,-1.664426550E-2,6.125089899E-2,7.270215452E-2
2.507044053E1,-1.451379992E-2,6.551183015E-2,7.376738638E-2
2.507292250E1,-1.451379992E-2,6.444659829E-2,6.844121963E-2
2.507540719E1,-1.770949923E-2,6.338136643E-2,6.524552405E-2
2.507789188E1,-1.664426550E-2,6.551183015E-2,6.418029219E-2
2.508037662E1,-1.451379992E-2,6.764229387E-2,5.991935730E-2
2.508286131E1,-1.664426550E-2,6.657706201E-2,5.778888986E-2
2.508534599E1,-1.664426550E-2,6.551183015E-2,5.352795869E-2
2.508783068E1,-1.770949923E-2,6.444659829E-2,5.246272683E-2
2.509031537E1,-1.664426550E-2,6.551183015E-2,4.820179567E-2
2.509280006E1,-1.877473295E-2,6.231613085E-2,4.500609636E-2
2.509528480E1,-1.877473295E-2,6.231613085E-2,4.607132822E-2
2.509776948E1,-1.877473295E-2,6.338136643E-2,4.607132822E-2
2.510025417E1,-1.983996481E-2,6.338136643E-2,4.394086078E-2
2.510274021E1,-1.770949923E-2,6.125089899E-2,3.967992961E-2
2.510522490E1,-1.451379992E-2,6.231613085E-2,3.754946589E-2
2.510770959E1,-1.770949923E-2,6.551183015E-2,4.394086078E-2
2.511019433E1,-2.197043039E-2,6.444659829E-2,3.648423031E-2
2.511267902E1,-1.770949923E-2,6.231613085E-2,3.648423031E-2
2.511516370E1,-1.664426550E-2,6.125089899E-2,3.648423031E-2
2.511764839E1,-1.770949923E-2,6.018566713E-2,3.222329915E-2
2.512013308E1,-1.770949923E-2,6.018566713E-2,2.902759984E-2
2.512261776E1,-2.090519853E-2,6.125089899E-2,3.009283356E-2
2.512510250E1,-1.557903271E-2,5.912043154E-2,3.115806542E-2
2.512758719E1,-1.344856713E-2,5.912043154E-2,2.689713426E-2
2.513007188E1,-1.877473295E-2,6.018566713E-2,3.115806542E-2
2.513255433E1,-1.877473295E-2,5.805519968E-2,3.115806542E-2
2.513503902E1,-1.983996481E-2,5.805519968E-2,2.902759984E-2
2.513752370E1,-1.770949923E-2,5.805519968E-2,3.009283356E-2
2.514000844E1,-1.344856713E-2,5.485950038E-2,3.115806542E-2
2.514249313E1,-1.344856713E-2,5.805519968E-2,3.435376659E-2
2.514497782E1,-1.344856713E-2,6.018566713E-2,3.435376659E-2
2.514746250E1,-1.451379992E-2,5.379426852E-2,3.541899845E-2
2.514994719E1,-1.451379992E-2,5.485950038E-2,3.648423031E-2
2.515243188E1,-1.238333434E-2,5.379426852E-2,3.754946589E-2
