"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.306992321E1,-9.152546525E-2,-9.896116257E0,6.879365072E-3
6.307240696E1,-1.058823988E-1,-9.915258408E0,-2.991028305E-4
6.307489170E1,-8.913264424E-2,-9.910472870E0,5.712864175E-2
6.307737649E1,-1.082752272E-1,-9.888937950E0,3.798605874E-2
6.307986123E1,-8.195417374E-2,-9.886545181E0,-1.226321608E-2
6.308234597E1,-9.870393574E-2,-9.893723488E0,4.486542661E-3
6.308483076E1,-9.631111473E-2,-9.898509026E0,1.405783277E-2
6.308731550E1,-1.010967568E-1,-9.869794846E0,9.272187948E-3
6.308980029E1,-8.195417374E-2,-9.881759644E0,2.602194622E-2
6.309228503E1,-1.130608693E-1,-9.893723488E0,1.405783277E-2
6.309476977E1,-1.130608693E-1,-9.908080101E0,4.486542661E-3
6.309725456E1,-8.434699476E-2,-9.908080101E0,4.486542661E-3
6.309973930E1,-5.084748194E-2,-9.893723488E0,2.841476910E-2
6.310222685E1,-7.477571070E-2,-9.924830437E0,4.995017126E-2
6.310471159E1,-1.130608693E-1,-9.912865639E0,2.362912335E-2
6.310719633E1,-7.477571070E-2,-9.922437668E0,3.798605874E-2
6.310968112E1,-8.673982322E-2,-9.939187050E0,1.405783277E-2
6.311216586E1,-1.106680483E-1,-9.963115692E0,-2.691925503E-3
6.311465066E1,-8.434699476E-2,-9.965508461E0,4.755735025E-2
6.311713539E1,-5.084748194E-2,-9.965508461E0,4.995017126E-2
6.311962019E1,-6.281159073E-2,-9.958329201E0,1.884347759E-2
6.312210492E1,-9.870393574E-2,-9.977472305E0,4.516452923E-2
6.312458966E1,-1.058823988E-1,-9.967901230E0,2.602194622E-2
6.312707446E1,-7.956135273E-2,-9.946365356E0,2.602194622E-2
6.312955920E1,-7.716853172E-2,-9.958329201E0,3.080759197E-2
6.313202748E1,-7.238288224E-2,-9.958329201E0,8.105687052E-2
6.313451222E1,-5.084748194E-2,-9.977472305E0,1.166501082E-2
6.313699701E1,-4.606183618E-2,-9.989436150E0,3.080759197E-2
6.313948175E1,-7.477571070E-2,-9.972686768E0,3.798605874E-2
6.314196649E1,-6.520441920E-2,-9.951150894E0,3.559323773E-2
6.314445128E1,-7.716853172E-2,-9.970293999E0,4.995017126E-2
6.314693602E1,-1.734796353E-2,-9.977472305E0,2.123630047E-2
6.314942081E1,-5.324030295E-2,-9.970293999E0,3.559323773E-2
6.315190555E1,-6.520441920E-2,-1.001575756E1,3.080759197E-2
6.315439029E1,-4.366901144E-2,-9.960722923E0,3.798605874E-2
6.315687508E1,-1.974078640E-2,-9.963115692E0,4.995017126E-2
6.315935982E1,-3.170489892E-2,-9.963115692E0,2.602194622E-2
6.316184477E1,-2.213360928E-2,-9.979865074E0,4.516452923E-2
6.316432951E1,-6.041877344E-2,-1.000139999E1,2.841476910E-2
6.316681430E1,-3.649054468E-2,-9.970293999E0,4.995017126E-2
6.316929904E1,-3.649054468E-2,-9.989436150E0,4.995017126E-2
6.317178378E1,-4.366901144E-2,-1.001815033E1,4.277170449E-2
6.317426857E1,-4.127619043E-2,-1.001815033E1,-1.226321608E-2
6.317675331E1,-1.974078640E-2,-1.001336479E1,2.602194622E-2
6.317923810E1,-3.170489892E-2,-1.000857925E1,4.995017126E-2
6.318172284E1,-8.673982322E-2,-9.994221687E0,4.516452923E-2
6.318420758E1,-2.691925503E-2,-9.984650612E0,1.884347759E-2
6.318669237E1,-4.606183618E-2,-9.994221687E0,1.645065658E-2
6.318917711E1,-3.649054468E-2,-9.991828918E0,3.080759197E-2
6.319166211E1,-3.649054468E-2,-9.970293999E0,3.320041299E-2
6.319414685E1,-2.213360928E-2,-9.955936432E0,4.037888348E-2
6.319663164E1,-2.691925503E-2,-9.932008743E0,2.602194622E-2
6.319911638E1,-1.256231871E-2,-9.912865639E0,1.405783277E-2
6.320160112E1,-2.931207791E-2,-9.912865639E0,2.362912335E-2
6.320408592E1,-4.845465720E-2,-9.891330719E0,3.080759197E-2
6.320657066E1,-4.845465720E-2,-9.881759644E0,4.995017126E-2
6.320905545E1,-7.776673418E-3,-9.881759644E0,6.879365072E-3
6.321154019E1,-2.991028363E-3,-9.900901794E0,1.884347759E-2
6.321402493E1,-2.931207791E-2,-9.884152412E0,3.080759197E-2
6.321650967E1,-4.127619043E-2,-9.848259926E0,1.884347759E-2
6.321899446E1,-2.931207791E-2,-9.843474388E0,1.645065658E-2
6.322147946E1,-3.409772366E-2,-9.862616539E0,3.080759197E-2
6.322396420E1,-6.281159073E-2,-9.848259926E0,5.473581702E-2
6.322644899E1,-2.213360928E-2,-9.879366875E0,2.123630047E-2
6.322893373E1,-2.213360928E-2,-9.886545181E0,3.320041299E-2
6.323141847E1,-4.366901144E-2,-9.884152412E0,2.123630047E-2
6.323390326E1,-6.041877344E-2,-9.929615974E0,-2.991028305E-4
6.323638800E1,-8.195417374E-2,-9.939187050E0,1.645065658E-2
6.323887279E1,-6.520441920E-2,-9.946365356E0,3.559323773E-2
6.324135753E1,-3.649054468E-2,-9.934401512E0,-2.991028305E-4
6.324384227E1,-3.649054468E-2,-9.972686768E0,-9.870393202E-3
6.324632706E1,-6.041877344E-2,-9.982257843E0,1.166501082E-2
6.324881180E1,-5.324030295E-2,-9.953543663E0,9.272187948E-3
6.325129743E1,-7.956135273E-2,-9.982257843E0,6.879365072E-3
6.325378217E1,-3.649054468E-2,-1.003250694E1,1.884347759E-2
6.325626696E1,-4.845465720E-2,-1.002772141E1,1.405783277E-2
6.325875170E1,-2.931207791E-2,-1.003250694E1,2.362912335E-2
6.326123644E1,-4.127619043E-2,-1.001815033E1,2.093719784E-3
6.326372123E1,-5.084748194E-2,-1.000618649E1,2.362912335E-2
6.326620597E1,-5.563312769E-2,-1.002532864E1,-2.691925503E-3
6.326869076E1,-6.520441920E-2,-1.002293587E1,-2.183450572E-2
6.327117550E1,-1.495514158E-2,-1.000618649E1,-1.226321608E-2
6.327366024E1,-3.649054468E-2,-9.996614456E0,2.841476910E-2
6.327614503E1,-3.409772366E-2,-9.960722923E0,-1.704886183E-2
6.327862977E1,-2.931207791E-2,-9.967901230E0,4.486542661E-3
6.328111404E1,-3.888336942E-2,-9.934401512E0,-9.870393202E-3
6.328359878E1,-3.888336942E-2,-9.948758125E0,-2.691925503E-3
6.328608357E1,-3.649054468E-2,-9.920044899E0,-2.991028305E-4
6.328856831E1,-2.452643216E-2,-9.927223206E0,1.884347759E-2
6.329105305E1,-2.691925503E-2,-9.920044899E0,4.037888348E-2
6.329353784E1,-3.170489892E-2,-9.932008743E0,3.080759197E-2
6.329602258E1,-1.016949583E-2,-9.932008743E0,-5.084747914E-3
6.329850737E1,-7.776673418E-3,-9.915258408E0,-1.465603895E-2
6.330099211E1,-1.495514158E-2,-9.927223206E0,4.755735025E-2
6.330347685E1,-2.452643216E-2,-9.910472870E0,2.841476910E-2
6.330596164E1,-3.888336942E-2,-9.905687332E0,-3.140579537E-2
6.330844638E1,-5.084748194E-2,-9.898509026E0,1.166501082E-2
6.331092930E1,-7.238288224E-2,-9.888937950E0,5.952146277E-2
6.331341404E1,-4.606183618E-2,-9.896116257E0,4.516452923E-2
6.331589883E1,-2.213360928E-2,-9.867402077E0,3.559323773E-2
6.331838357E1,-2.452643216E-2,-9.888937950E0,1.884347759E-2
6.332086831E1,-6.281159073E-2,-9.879366875E0,-5.084747914E-3
6.332335310E1,-1.256231871E-2,-9.891330719E0,4.995017126E-2
6.332583784E1,-1.974078640E-2,-9.908080101E0,9.272187948E-3
6.332832258E1,-1.734796353E-2,-9.903294563E0,1.884347759E-2
6.333080737E1,-4.127619043E-2,-9.903294563E0,1.884347759E-2
6.333329211E1,-7.956135273E-2,-9.951150894E0,3.798605874E-2
6.333577690E1,-5.802594870E-2,-9.912865639E0,2.362912335E-2
6.333826164E1,-3.649054468E-2,-9.963115692E0,-2.991028305E-4
6.334074696E1,-6.759724021E-2,-9.984650612E0,-2.183450572E-2
6.334323170E1,-3.170489892E-2,-9.951150894E0,6.879365072E-3
6.334571649E1,-3.888336942E-2,-9.948758125E0,3.798605874E-2
6.334820123E1,-6.041877344E-2,-9.955936432E0,3.080759197E-2
6.335068597E1,-5.084748194E-2,-9.936794281E0,-1.465603895E-2
6.335317076E1,-2.931207791E-2,-9.939187050E0,-1.944168471E-2
6.335565550E1,-5.084748194E-2,-9.963115692E0,1.166501082E-2
6.335814029E1,-6.759724021E-2,-9.970293999E0,1.884347759E-2
6.336062503E1,-4.127619043E-2,-9.960722923E0,-9.870393202E-3
6.336310977E1,-4.606183618E-2,-9.977472305E0,-1.944168471E-2
6.336559456E1,6.580262445E-3,-9.977472305E0,2.362912335E-2
6.336807930E1,-2.452643216E-2,-9.941579819E0,2.093719784E-3
6.337056446E1,-1.974078640E-2,-9.970293999E0,6.879365072E-3
6.337304920E1,-4.845465720E-2,-9.972686768E0,-1.226321608E-2
6.337553399E1,-3.888336942E-2,-9.955936432E0,-2.691925503E-3
6.337801873E1,-2.452643216E-2,-9.946365356E0,2.093719784E-3
6.338050347E1,-4.606183618E-2,-9.924830437E0,-1.944168471E-2
6.338298826E1,-2.991028363E-3,-9.905687332E0,-2.691925503E-3
6.338547300E1,-2.452643216E-2,-9.922437668E0,1.166501082E-2
6.338795779E1,-5.383851007E-3,-9.910472870E0,-5.084747914E-3
6.339044253E1,4.187439568E-3,-9.853045464E0,1.884347759E-2
6.339292727E1,-5.982056609E-4,-9.841081619E0,2.602194622E-2
6.339541206E1,-5.982056609E-4,-9.826724052E0,1.166501082E-2
6.339789680E1,6.580262445E-3,-9.841081619E0,4.995017126E-2
6.340038456E1,2.333002165E-2,-9.855438232E0,3.798605874E-2
6.340286930E1,1.615155302E-2,-9.824331284E0,-1.704886183E-2
6.340535409E1,-2.213360928E-2,-9.802796364E0,4.486542661E-3
6.340783883E1,-1.016949583E-2,-9.798010826E0,1.405783277E-2
6.341032357E1,2.811566554E-2,-9.788438797E0,2.123630047E-2
6.341280836E1,4.187439568E-3,-9.812367439E0,1.645065658E-2
6.341529310E1,-1.495514158E-2,-9.833903313E0,9.272187948E-3
6.341777784E1,-4.366901144E-2,-9.836296082E0,6.430710852E-2
6.342026263E1,-7.776673418E-3,-9.817152977E0,9.272187948E-3
6.342274737E1,-1.974078640E-2,-9.807581902E0,6.879365072E-3
6.342523211E1,-1.734796353E-2,-9.829116821E0,4.516452923E-2
6.342771690E1,6.580262445E-3,-9.824331284E0,3.798605874E-2
6.343020133E1,-4.366901144E-2,-9.819545746E0,3.080759197E-2
6.343268607E1,-2.931207791E-2,-9.824331284E0,3.320041299E-2
6.343517086E1,-4.366901144E-2,-9.857831001E0,1.166501082E-2
6.343765560E1,-2.691925503E-2,-9.869794846E0,-2.691925503E-3
6.344014034E1,-5.982056609E-4,-9.857831001E0,2.093719784E-3
6.344262513E1,-2.991028363E-3,-9.862616539E0,4.037888348E-2
6.344510987E1,-2.991028363E-3,-9.850652695E0,3.320041299E-2
6.344759461E1,-1.734796353E-2,-9.884152412E0,3.080759197E-2
6.345007940E1,-5.084748194E-2,-9.920044899E0,2.362912335E-2
6.345256414E1,-1.016949583E-2,-9.912865639E0,3.559323773E-2
6.345504888E1,-2.213360928E-2,-9.905687332E0,2.123630047E-2
6.345753368E1,-3.409772366E-2,-9.943972588E0,2.602194622E-2
6.346001789E1,-1.734796353E-2,-9.951150894E0,6.879365072E-3
6.346250263E1,-1.495514158E-2,-9.939187050E0,-2.991028305E-4
6.346498743E1,-1.974078640E-2,-9.934401512E0,2.362912335E-2
6.346747217E1,-1.016949583E-2,-9.953543663E0,-1.226321608E-2
6.346995691E1,-5.383851007E-3,-9.948758125E0,-1.944168471E-2
6.347244170E1,-1.016949583E-2,-9.965508461E0,2.602194622E-2
6.347492644E1,-5.982056609E-4,-1.000857925E1,-5.084747914E-3
6.347741118E1,-7.776673418E-3,-1.000139999E1,4.486542661E-3
6.347989597E1,-2.452643216E-2,-9.989436150E0,-5.084747914E-3
6.348238071E1,-2.931207791E-2,-9.977472305E0,-1.944168471E-2
6.348486545E1,-5.383851007E-3,-1.000379372E1,-1.944168471E-2
6.348735024E1,1.375873014E-2,-9.991828918E0,9.272187948E-3
6.348983638E1,1.854437590E-2,-9.946365356E0,-1.226321608E-2
6.349232112E1,-2.452643216E-2,-9.932008743E0,6.879365072E-3
6.349480592E1,1.615155302E-2,-9.967901230E0,-1.226321608E-2
6.349729066E1,4.187439568E-3,-9.965508461E0,-1.465603895E-2
6.349977539E1,6.580262445E-3,-9.946365356E0,1.405783277E-2
6.350226019E1,8.973085321E-3,-9.967901230E0,-2.183450572E-2
6.350474492E1,8.973085321E-3,-9.943972588E0,2.093719784E-3
6.350722966E1,-2.213360928E-2,-9.948758125E0,1.166501082E-2
6.350971446E1,2.093719877E-2,-9.903294563E0,4.486542661E-3
6.351219920E1,-5.383851007E-3,-9.874580383E0,2.093719784E-3
6.351468394E1,2.093719877E-2,-9.879366875E0,6.879365072E-3
6.351716873E1,4.247260094E-2,-9.874580383E0,-2.991028305E-4
6.351965185E1,1.794616925E-3,-9.824331284E0,4.037888348E-2
6.352213659E1,-2.691925503E-2,-9.805189133E0,4.037888348E-2
6.352462138E1,4.187439568E-3,-9.814760208E0,2.093719784E-3
6.352710612E1,1.794616925E-3,-9.781260490E0,1.884347759E-2
6.352959086E1,-2.213360928E-2,-9.778867722E0,2.362912335E-2
6.353207566E1,-2.452643216E-2,-9.788438797E0,1.884347759E-2
6.353456039E1,-2.691925503E-2,-9.766604424E0,3.080759197E-2
6.353704513E1,8.973085321E-3,-9.757033348E0,9.272187948E-3
6.353952992E1,-5.084748194E-2,-9.747462273E0,2.093719784E-3
6.354201466E1,-3.409772366E-2,-9.749855042E0,4.486542661E-3
6.354449940E1,-2.213360928E-2,-9.790832520E0,1.884347759E-2
6.354698420E1,-4.127619043E-2,-9.800403595E0,2.123630047E-2
6.354945321E1,-5.324030295E-2,-9.781260490E0,-2.183450572E-2
6.355193795E1,-8.913264424E-2,-9.814760208E0,-2.991028305E-4
6.355442274E1,-4.366901144E-2,-9.790832520E0,-9.870393202E-3
6.355690748E1,-4.845465720E-2,-9.819545746E0,-7.477570791E-3
6.355939222E1,-6.041877344E-2,-9.855438232E0,-1.226321608E-2
6.356187701E1,-5.563312769E-2,-9.850652695E0,-1.465603895E-2
6.356436175E1,-6.520441920E-2,-9.903294563E0,9.272187948E-3
6.356684649E1,-1.016949583E-2,-9.927223206E0,2.123630047E-2
6.356933128E1,-5.802594870E-2,-9.932008743E0,1.405783277E-2
6.357181602E1,-8.913264424E-2,-9.951150894E0,3.559323773E-2
6.357430076E1,-5.802594870E-2,-9.943972588E0,-2.991028305E-4
6.357678555E1,-2.691925503E-2,-9.963115692E0,-1.704886183E-2
6.357928612E1,-4.366901144E-2,-9.979865074E0,-1.226321608E-2
6.358177086E1,-3.409772366E-2,-9.987043381E0,-2.901297435E-2
6.358425566E1,-6.041877344E-2,-9.951150894E0,-2.901297435E-2
6.358674039E1,-2.931207791E-2,-9.943972588E0,-1.704886183E-2
6.358922513E1,1.794616925E-3,-9.946365356E0,1.166501082E-2
6.359170992E1,-1.974078640E-2,-9.927223206E0,2.093719784E-3
6.359419466E1,-2.213360928E-2,-9.915258408E0,-2.422732860E-2
6.359667940E1,-5.383851007E-3,-9.912865639E0,1.645065658E-2
6.359916420E1,-2.691925503E-2,-9.879366875E0,-7.477570791E-3
6.360164894E1,-1.974078640E-2,-9.865009308E0,-2.662015148E-2
6.360413368E1,4.187439568E-3,-9.855438232E0,-1.226321608E-2
6.360661847E1,1.136590727E-2,-9.826724052E0,-2.691925503E-3
6.360911508E1,2.811566554E-2,-9.836296082E0,4.486542661E-3
6.361159982E1,1.794616925E-3,-9.831509590E0,1.166501082E-2
6.361408461E1,3.050848842E-2,-9.829116821E0,2.602194622E-2
6.361656935E1,8.973085321E-3,-9.836296082E0,2.841476910E-2
6.361905409E1,-7.776673418E-3,-9.805189133E0,2.093719784E-3
6.362153888E1,2.093719877E-2,-9.786046028E0,2.602194622E-2
6.362402362E1,1.794616925E-3,-9.776474953E0,9.272187948E-3
6.362650836E1,-7.776673418E-3,-9.805189133E0,2.602194622E-2
6.362899316E1,4.187439568E-3,-9.766604424E0,2.602194622E-2
6.363147789E1,1.615155302E-2,-9.786046028E0,-7.477570791E-3
6.363396263E1,-1.256231871E-2,-9.829116821E0,1.166501082E-2
6.363644742E1,4.187439568E-3,-9.819545746E0,3.080759197E-2
6.363891925E1,8.973085321E-3,-9.824331284E0,3.320041299E-2
6.364140399E1,-1.016949583E-2,-9.867402077E0,-9.870393202E-3
6.364388878E1,-1.495514158E-2,-9.893723488E0,3.320041299E-2
6.364637352E1,-1.734796353E-2,-9.908080101E0,4.516452923E-2
6.364885826E1,-6.520441920E-2,-9.922437668E0,1.166501082E-2
6.365134305E1,-3.409772366E-2,-9.955936432E0,4.516452923E-2
6.365382779E1,-5.563312769E-2,-9.996614456E0,4.277170449E-2
6.365631253E1,-1.734796353E-2,-9.982257843E0,4.037888348E-2
6.365879732E1,-1.974078640E-2,-1.000618649E1,4.516452923E-2
6.366128206E1,-4.127619043E-2,-1.004477024E1,2.093719784E-3
6.366376680E1,-6.999006122E-2,-1.006152058E1,2.602194622E-2
6.366625159E1,-1.495514158E-2,-1.006391335E1,2.123630047E-2
6.366873654E1,-3.409772366E-2,-1.001815033E1,4.037888348E-2
6.367122128E1,-2.931207791E-2,-1.002293587E1,2.123630047E-2
6.367370607E1,-2.991028363E-3,-9.996614456E0,3.559323773E-2
6.367619081E1,-3.649054468E-2,-9.991828918E0,3.559323773E-2
6.367867555E1,-2.931207791E-2,-9.943972588E0,3.798605874E-2
6.368116034E1,-2.691925503E-2,-9.917651176E0,3.320041299E-2
6.368364508E1,-2.213360928E-2,-9.900901794E0,3.080759197E-2
6.368612982E1,-3.649054468E-2,-9.843474388E0,-9.870393202E-3
6.368861461E1,-5.383851007E-3,-9.853045464E0,-2.691925503E-3
6.369109935E1,1.794616925E-3,-9.817152977E0,4.516452923E-2
6.369358409E1,1.136590727E-2,-9.776474953E0,2.362912335E-2
6.369606888E1,1.136590727E-2,-9.752247810E0,1.405783277E-2
6.369855321E1,8.973085321E-3,-9.711569786E0,2.362912335E-2
6.370103795E1,1.794616925E-3,-9.718748093E0,9.272187948E-3
6.370352274E1,2.093719877E-2,-9.730711937E0,1.645065658E-2
6.370600748E1,3.529413417E-2,-9.690034866E0,-3.379862010E-2
6.370849222E1,3.290131316E-2,-9.651749611E0,2.093719784E-3
6.371097701E1,1.136590727E-2,-9.680462837E0,-2.183450572E-2
6.371346175E1,-2.991028363E-3,-9.692427635E0,1.405783277E-2
6.371594649E1,6.580262445E-3,-9.661320686E0,3.080759197E-2
6.371843128E1,3.529413417E-2,-9.704391479E0,2.602194622E-2
6.372091602E1,-5.982056609E-4,-9.701998711E0,1.884347759E-2
6.372340076E1,-1.256231871E-2,-9.730711937E0,1.405783277E-2
6.372588555E1,1.794616925E-3,-9.757033348E0,9.272187948E-3
6.372837123E1,-5.383851007E-3,-9.764211655E0,2.602194622E-2
6.373085597E1,1.136590727E-2,-9.783653259E0,3.320041299E-2
6.373334076E1,-2.991028363E-3,-9.814760208E0,1.405783277E-2
6.373582550E1,-5.383851007E-3,-9.826724052E0,1.884347759E-2
6.373831024E1,-1.734796353E-2,-9.874580383E0,1.166501082E-2
6.374079503E1,-1.016949583E-2,-9.857831001E0,2.093719784E-3
6.374327977E1,-4.606183618E-2,-9.891330719E0,2.093719784E-3
6.374576451E1,-4.606183618E-2,-9.915258408E0,-2.991028305E-4
6.374824930E1,-2.931207791E-2,-9.910472870E0,1.884347759E-2
6.375073404E1,-2.691925503E-2,-9.972686768E0,1.405783277E-2
6.375321878E1,-4.366901144E-2,-9.943972588E0,1.884347759E-2
6.375570357E1,-6.520441920E-2,-9.953543663E0,-1.226321608E-2
6.375818742E1,-7.238288224E-2,-9.970293999E0,2.841476910E-2
6.376067216E1,-6.999006122E-2,-9.979865074E0,1.884347759E-2
6.376315696E1,-6.999006122E-2,-9.996614456E0,1.405783277E-2
6.376564170E1,-7.477571070E-2,-9.972686768E0,1.645065658E-2
6.376812644E1,-7.238288224E-2,-9.960722923E0,-1.704886183E-2
6.377061123E1,-6.999006122E-2,-9.953543663E0,2.362912335E-2
6.377309597E1,-4.366901144E-2,-9.984650612E0,3.798605874E-2
6.377558071E1,-4.606183618E-2,-9.948758125E0,3.798605874E-2
6.377806550E1,-4.366901144E-2,-9.958329201E0,-7.477570791E-3
6.378055024E1,-6.520441920E-2,-9.915258408E0,9.272187948E-3
6.378303498E1,-4.127619043E-2,-9.912865639E0,2.123630047E-2
6.378551977E1,-7.716853172E-2,-9.943972588E0,3.080759197E-2
6.378800503E1,-5.563312769E-2,-9.927223206E0,2.362912335E-2
6.379048977E1,-5.084748194E-2,-9.927223206E0,1.645065658E-2
6.379297456E1,-5.563312769E-2,-9.903294563E0,-1.226321608E-2
6.379545930E1,-3.170489892E-2,-9.876974106E0,1.166501082E-2
6.379794404E1,-5.324030295E-2,-9.922437668E0,-9.870393202E-3
6.380042883E1,-2.691925503E-2,-9.922437668E0,-1.704886183E-2
6.380291357E1,-2.213360928E-2,-9.900901794E0,-5.084747914E-3
6.380539831E1,4.187439568E-3,-9.922437668E0,3.080759197E-2
6.380788310E1,-4.127619043E-2,-9.934401512E0,2.123630047E-2
6.381036784E1,-4.366901144E-2,-9.917651176E0,-4.336991161E-2
6.381285258E1,-2.691925503E-2,-9.958329201E0,4.486542661E-3
6.381533737E1,-3.888336942E-2,-9.939187050E0,4.277170449E-2
6.381782263E1,-3.649054468E-2,-9.927223206E0,-1.704886183E-2
6.382030737E1,-3.888336942E-2,-9.929615974E0,-1.704886183E-2
6.382279216E1,-1.256231871E-2,-9.975079536E0,1.884347759E-2
6.382527690E1,-6.759724021E-2,-1.000139999E1,3.798605874E-2
6.382776164E1,-3.649054468E-2,-9.994221687E0,6.879365072E-3
6.383024644E1,-3.409772366E-2,-1.002532864E1,-2.691925503E-3
6.383273118E1,-1.016949583E-2,-9.982257843E0,-2.422732860E-2
6.383521592E1,-4.845465720E-2,-9.987043381E0,1.405783277E-2
6.383770071E1,-1.974078640E-2,-1.002772141E1,1.884347759E-2
6.384018545E1,-2.931207791E-2,-1.000857925E1,-2.991028305E-4
6.384267019E1,-5.324030295E-2,-9.970293999E0,1.405783277E-2
6.384515498E1,-5.324030295E-2,-9.963115692E0,1.405783277E-2
6.384763972E1,-5.563312769E-2,-9.960722923E0,2.123630047E-2
6.385012446E1,-7.956135273E-2,-9.979865074E0,1.166501082E-2
6.385260925E1,-5.802594870E-2,-9.965508461E0,9.272187948E-3
6.385509399E1,-1.495514158E-2,-9.939187050E0,-1.944168471E-2
6.385757873E1,-6.759724021E-2,-9.934401512E0,1.645065658E-2
6.386006352E1,-6.041877344E-2,-9.922437668E0,1.645065658E-2
6.386254826E1,-4.366901144E-2,-9.912865639E0,3.080759197E-2
6.386503300E1,-3.888336942E-2,-9.915258408E0,2.362912335E-2
6.386751779E1,-1.256231871E-2,-9.876974106E0,2.841476910E-2
6.387000253E1,-2.931207791E-2,-9.855438232E0,-2.991028305E-4
6.387248727E1,-5.084748194E-2,-9.898509026E0,1.166501082E-2
6.387497206E1,-4.366901144E-2,-9.896116257E0,1.884347759E-2
6.387745904E1,-7.716853172E-2,-9.860223770E0,2.602194622E-2
6.387994378E1,-6.281159073E-2,-9.845867157E0,2.123630047E-2
6.388242857E1,-6.041877344E-2,-9.879366875E0,4.486542661E-3
6.388491331E1,-6.999006122E-2,-9.879366875E0,4.755735025E-2
6.388739805E1,-5.084748194E-2,-9.853045464E0,5.473581702E-2
6.388988284E1,-6.041877344E-2,-9.869794846E0,6.879365072E-3
6.389236758E1,-4.845465720E-2,-9.879366875E0,1.645065658E-2
6.389485232E1,-5.802594870E-2,-9.886545181E0,-1.465603895E-2
6.389733711E1,-5.802594870E-2,-9.917651176E0,2.093719784E-3
6.389982185E1,-4.366901144E-2,-9.948758125E0,2.123630047E-2
6.390230659E1,-2.931207791E-2,-9.932008743E0,-1.704886183E-2
