"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.628725217E1,3.680151701E-2,-8.759498596E-3,-3.767992556E-2
8.629222170E1,-9.649015963E-3,1.392269135E-2,-4.273663089E-2
8.629719263E1,3.215422109E-2,-1.347541809E-2,-3.243850917E-2
8.630216216E1,-1.557519659E-2,-8.582115173E-3,-3.639982641E-2
8.630713170E1,-6.127275527E-3,5.764961243E-3,-3.095400147E-2
8.631210123E1,-7.578110322E-3,2.117156982E-2,-4.225870594E-2
8.631707081E1,-3.902321681E-2,2.575492859E-2,-4.737270623E-2
8.632204034E1,-4.172522947E-2,2.791595459E-2,-2.768111974E-2
8.632700852E1,-4.693302140E-2,5.107879639E-3,-1.654435322E-2
8.633197805E1,-4.027460515E-2,-2.079010010E-3,2.841997892E-3
8.633694758E1,-8.608995378E-2,-4.009723663E-2,-1.725737378E-2
8.634191711E1,-1.123892069E-1,-5.286121368E-2,-1.691752672E-2
8.634688670E1,-9.232853353E-2,-1.920604706E-2,-3.078007698E-2
8.635185623E1,-8.903808892E-2,-1.909828186E-2,-3.502269089E-2
8.635682644E1,-9.659662843E-2,-2.137374878E-2,-4.638012871E-2
8.636179597E1,-1.196614206E-1,-1.176166534E-2,-4.914519563E-2
8.636676550E1,-1.401322037E-1,-2.237319946E-3,-5.906413496E-2
8.637173503E1,-1.366765201E-1,-5.866050720E-3,-4.746723920E-2
8.637670461E1,-1.534675807E-1,-2.966403961E-2,-7.373983413E-2
8.638167414E1,-1.773234159E-1,-4.614734650E-2,-6.054251269E-2
8.638664461E1,-2.233942151E-1,-5.537223816E-2,-4.729632288E-2
8.639161414E1,-2.083989233E-1,-5.027103424E-2,-3.751489520E-2
8.639658368E1,-2.279217839E-1,-7.016277313E-2,-4.209280759E-2
8.640155321E1,-2.209952623E-1,-7.920360565E-2,-5.489291623E-2
8.640652279E1,-2.520051003E-1,-1.071777344E-1,-4.971689731E-2
8.641149232E1,-2.543026209E-1,-1.266117096E-1,-3.487104177E-2
8.641646446E1,-2.564820051E-1,-1.185703278E-1,-2.613821626E-2
8.642143399E1,-2.642660141E-1,-1.260366440E-1,-2.924916521E-2
8.642640352E1,-2.553046346E-1,-7.287025452E-2,-3.938207030E-2
8.643137305E1,-2.640780210E-1,-7.716464996E-2,-2.454023622E-2
8.643634258E1,-2.834164202E-1,-5.767059326E-2,-2.771426924E-2
8.644131216E1,-2.869186997E-1,-4.071712494E-2,-2.114923112E-2
8.644628232E1,-2.856677473E-1,-3.697490692E-2,-1.104547828E-2
8.645125185E1,-2.916042507E-1,-4.514789581E-2,-1.169130113E-2
8.645622138E1,-3.101663589E-1,-4.849910736E-2,9.023945779E-3
8.646119092E1,-2.942064404E-1,-4.707717896E-2,-1.235578209E-3
8.646616050E1,-3.151484132E-1,-3.973197937E-2,-4.174728878E-3
8.647113003E1,-3.179165423E-1,-2.532005310E-2,-3.580993973E-3
8.647609597E1,-3.017552495E-1,8.411407471E-4,8.910769597E-3
8.648106550E1,-2.963977754E-1,5.172252655E-2,1.182534359E-2
8.648603503E1,-2.993463278E-1,5.822944641E-2,-1.242114510E-2
8.649100456E1,-3.081821799E-1,1.086273193E-1,3.868197557E-3
8.649597414E1,-2.920000255E-1,1.134643555E-1,2.709601261E-2
8.650094368E1,-3.318025470E-1,1.230058670E-1,2.518871054E-2
8.650591310E1,-3.296739757E-1,1.003961563E-1,1.023265999E-2
8.651088263E1,-3.168201447E-1,5.659103394E-2,1.672860421E-2
8.651585217E1,-3.219410479E-1,-1.106262207E-3,4.460464045E-2
8.652082170E1,-3.473148644E-1,-1.438426971E-2,5.921144411E-2
8.652579128E1,-3.461900651E-1,-7.743644714E-2,4.859699681E-2
8.653076081E1,-3.474760354E-1,-1.114616394E-1,2.374314703E-2
8.653572972E1,-3.465051949E-1,-1.095781326E-1,2.041834220E-2
8.654069925E1,-3.893871307E-1,-1.112737656E-1,4.064548016E-2
8.654566878E1,-3.714136779E-1,-1.141500473E-1,4.782483354E-2
8.655063831E1,-3.594773710E-1,-1.003742218E-1,2.981465869E-2
8.655560789E1,-3.655353785E-1,-7.365703583E-2,5.117882043E-2
8.656057742E1,-3.645723164E-1,-2.816581726E-2,6.986205280E-2
8.656550316E1,-3.647858799E-1,9.817123413E-3,5.496365577E-2
8.657047269E1,-3.805353642E-1,-3.599166870E-3,4.125894606E-2
8.657544222E1,-3.890527487E-1,2.096176147E-3,3.487316146E-2
8.658041175E1,-3.868869841E-1,1.248931885E-2,5.335110053E-2
8.658538128E1,-4.121093750E-1,-9.660720825E-4,2.775810473E-2
8.659035081E1,-4.240297079E-1,-3.331565857E-2,3.434594348E-2
8.659536342E1,-4.276077151E-1,-4.046058655E-2,5.637717992E-2
8.660033295E1,-4.380031228E-1,-2.972316742E-2,4.625097290E-2
8.660530248E1,-4.614554346E-1,-6.540584564E-2,2.897554263E-2
8.661027201E1,-4.524345398E-1,-6.515216827E-2,2.377548441E-2
8.661524159E1,-4.838213027E-1,-8.390712738E-2,3.769795597E-2
8.662021112E1,-4.934625328E-1,-7.756233215E-2,3.965730965E-2
8.662518123E1,-4.766856432E-1,-6.294918060E-2,4.875076562E-2
8.663015076E1,-4.873144925E-1,-8.409404755E-2,5.774194002E-2
8.663512029E1,-4.930778742E-1,-7.061672211E-2,4.047586769E-2
8.664008982E1,-4.913804531E-1,-5.249309540E-2,5.083101243E-2
8.664505941E1,-4.943445623E-1,-7.133865356E-2,4.462260008E-2
8.665002894E1,-4.935905933E-1,-4.013824463E-2,4.438027740E-2
8.665499894E1,-5.008980036E-1,-2.938175201E-2,4.411037266E-2
8.665996847E1,-5.211569667E-1,-3.771972656E-2,1.887590438E-2
8.666493800E1,-4.946640730E-1,-4.241657257E-2,3.555087745E-2
8.666990753E1,-5.039469004E-1,-1.381492615E-2,6.863795966E-2
8.667487711E1,-4.822699130E-1,1.454830170E-2,4.098170251E-2
8.667984664E1,-4.995539188E-1,2.130985260E-2,4.918177426E-2
8.668481774E1,-5.131058097E-1,2.920150757E-2,3.487876430E-2
8.668978727E1,-5.003337860E-1,1.446247101E-2,6.580058485E-2
8.669475680E1,-5.206137300E-1,5.797386169E-3,4.654718935E-2
8.669972633E1,-5.334154367E-1,7.898330688E-3,3.233867884E-2
8.670469592E1,-5.210372210E-1,-3.076553345E-3,3.376548365E-2
8.670966545E1,-5.204576850E-1,1.217746735E-2,6.378874183E-2
8.671464920E1,-5.102120042E-1,-3.326606750E-2,5.204830319E-2
8.671961878E1,-5.389484167E-1,4.824638367E-3,4.757802188E-2
8.672458836E1,-5.162152648E-1,-5.716800690E-2,5.259181559E-2
8.672955789E1,-5.266951323E-1,-6.756114960E-2,6.474139541E-2
8.673452748E1,-5.476469994E-1,-8.261394501E-2,7.209613919E-2
8.673949706E1,-5.443835855E-1,-1.022796631E-1,4.863115773E-2
8.674446409E1,-5.171568394E-1,-9.682941437E-2,7.991466671E-2
8.674943368E1,-5.517920256E-1,-4.153442383E-2,7.657775283E-2
8.675440326E1,-4.981140494E-1,-5.697250366E-3,7.303014398E-2
8.675937279E1,-4.935301542E-1,2.746772766E-2,8.154249191E-2
8.676434237E1,-4.911771417E-1,4.611206055E-2,9.946417063E-2
8.676931190E1,-4.791856706E-1,1.014261246E-1,9.461343288E-2
8.677428394E1,-4.934782386E-1,6.719684601E-2,1.205285937E-1
8.677925352E1,-4.826031327E-1,1.389684677E-1,1.046526656E-1
8.678422310E1,-4.681774080E-1,1.258134842E-1,1.125829071E-1
8.678919263E1,-4.587254822E-1,8.663558960E-2,8.120575547E-2
8.679416222E1,-4.705516398E-1,3.591442108E-2,8.201807737E-2
8.679913180E1,-4.525593221E-1,1.174545288E-2,9.118672460E-2
8.680410383E1,-4.798529744E-1,-1.340675354E-2,8.106933534E-2
8.680907342E1,-4.804230928E-1,-2.764320374E-2,8.164744824E-2
8.681404300E1,-4.776070714E-1,-5.720901489E-2,6.786342710E-2
8.681901253E1,-4.828438461E-1,-7.938861847E-2,9.454719722E-2
8.682398211E1,-4.807550013E-1,-4.674053192E-2,1.092317998E-1
8.682895170E1,-4.572774172E-1,-6.899929047E-2,1.141118780E-1
8.683390352E1,-4.921637177E-1,-5.425167084E-2,9.167964756E-2
8.683887310E1,-4.839543700E-1,-5.506420135E-2,9.427732974E-2
8.684384269E1,-4.603210390E-1,-4.398918152E-2,1.015753672E-1
8.684881222E1,-4.663448930E-1,-9.260177612E-4,1.097662747E-1
8.685378180E1,-4.640043378E-1,-3.780269623E-2,1.084637046E-1
8.685875138E1,-4.283224344E-1,-3.517055511E-2,1.022088975E-1
8.686372232E1,-4.259877801E-1,-4.086589813E-2,1.042166725E-1
8.686869190E1,-4.639785886E-1,-4.769802094E-2,1.143909246E-1
8.687366149E1,-4.516368508E-1,-6.159305573E-2,9.604997933E-2
8.687863102E1,-4.476085305E-1,-7.061958313E-2,8.503950387E-2
8.688360060E1,-4.578413963E-1,-4.037189484E-2,9.536867589E-2
8.688857019E1,-4.453697205E-1,-4.956912994E-2,8.895510435E-2
8.689354175E1,-4.566539526E-1,1.889228821E-3,5.883785710E-2
8.689851133E1,-4.331643581E-1,-1.240062714E-2,6.705901772E-2
8.690348092E1,-4.371371269E-1,-2.181816101E-2,7.769123465E-2
8.690845045E1,-4.730165005E-1,1.041984558E-2,7.857663929E-2
8.691342003E1,-4.572105110E-1,5.665206909E-2,9.853789210E-2
8.691838961E1,-4.473200142E-1,2.648735046E-2,1.053139865E-1
8.692335711E1,-4.657327831E-1,5.478477478E-2,9.762249887E-2
8.692832670E1,-4.470150769E-1,4.246807098E-2,8.780179918E-2
8.693329628E1,-4.483595192E-1,4.451656342E-2,9.350313246E-2
8.693826581E1,-4.886035621E-1,-1.283359528E-2,8.373951912E-2
8.694323539E1,-4.440766275E-1,3.244495392E-2,8.363758773E-2
8.694820498E1,-4.577836990E-1,-3.310585022E-2,7.054756582E-2
8.695317248E1,-4.341402352E-1,-2.920818329E-2,6.107864901E-2
8.695814206E1,-4.272177815E-1,-2.890300751E-2,8.130452037E-2
8.696311164E1,-4.152910113E-1,-4.840850830E-3,4.692659527E-2
8.696808118E1,-3.961288333E-1,-8.292198181E-3,6.731753796E-2
8.697305076E1,-3.969802260E-1,-2.714729309E-2,8.769492805E-2
8.697802034E1,-3.773987591E-1,-7.834434509E-3,6.519304961E-2
8.698299097E1,-3.876219392E-1,-6.499290466E-3,7.859034091E-2
8.698796055E1,-3.367939591E-1,9.086608887E-3,9.177353978E-2
8.699293008E1,-3.374634385E-1,2.454090118E-2,8.581757545E-2
8.699789966E1,-3.534906507E-1,-8.833885193E-3,7.410146296E-2
8.700286925E1,-3.228799701E-1,6.771087646E-3,7.538963109E-2
8.700783883E1,-3.328558803E-1,4.427909851E-3,8.625015616E-2
8.701280800E1,-3.305861056E-1,2.467632294E-2,8.503521979E-2
8.701777758E1,-3.281268775E-1,2.694129944E-2,1.064506173E-1
8.702274716E1,-2.936184108E-1,-1.120090485E-2,7.658800483E-2
8.702771670E1,-3.220883608E-1,-5.073547363E-3,1.122267246E-1
8.703268628E1,-2.919911444E-1,-1.206398010E-2,1.035143360E-1
8.703765586E1,-2.786440849E-1,-4.512786865E-2,9.977976978E-2
8.704262321E1,-2.854202986E-1,-7.554054260E-2,8.042769879E-2
8.704759279E1,-2.849580944E-1,-5.581665039E-2,8.615681529E-2
8.705256237E1,-2.605369687E-1,-7.307815552E-2,9.170567244E-2
8.705753190E1,-2.587566972E-1,-7.000446320E-2,1.148950905E-1
8.706250149E1,-2.355317473E-1,-3.489017487E-2,1.151190847E-1
8.706747107E1,-2.112101167E-1,-4.164409637E-2,9.054990858E-2
8.707244050E1,-1.954042614E-1,-4.396438599E-3,1.064692587E-1
8.707741008E1,-2.116959989E-1,1.656532288E-3,9.591624141E-2
8.708237966E1,-1.935631037E-1,4.091072083E-2,8.906634152E-2
8.708734920E1,-1.753994226E-1,2.282333374E-2,7.132394612E-2
8.709231878E1,-1.539010704E-1,4.051399231E-2,7.994063199E-2
8.709728836E1,-1.494460702E-1,8.164405823E-3,1.133749932E-1
8.710224539E1,-1.605865955E-1,1.408863068E-2,8.456132561E-2
8.710721498E1,-1.334818304E-1,1.283550262E-2,9.996046126E-2
8.711218456E1,-1.314936578E-1,-1.691818237E-2,9.615015984E-2
8.711715409E1,-1.426661909E-1,-4.524040222E-2,8.405669779E-2
8.712212368E1,-1.217011660E-1,-7.332992554E-2,6.132328510E-2
8.712709326E1,-1.258017570E-1,-6.911945343E-2,8.750422299E-2
8.713207550E1,-1.202467084E-1,-7.682514191E-2,5.869875476E-2
8.713704508E1,-1.219308451E-1,-7.496833801E-2,6.106978655E-2
8.714201466E1,-1.139415801E-1,-4.581165314E-2,3.840125352E-2
8.714698420E1,-1.203247160E-1,-1.927566528E-2,5.511809513E-2
8.715195378E1,-1.157821864E-1,1.178455353E-2,5.150456727E-2
8.715692336E1,-1.265624017E-1,5.760192871E-3,4.332723841E-2
8.716189310E1,-9.898369014E-2,3.898143768E-2,6.573670357E-2
8.716686269E1,-9.895321727E-2,1.371955872E-2,4.052803665E-2
8.717183227E1,-6.669697911E-2,2.904605865E-2,5.715451762E-2
8.717680180E1,-6.435210258E-2,2.048587799E-2,4.152187333E-2
8.718177138E1,-6.551183760E-2,1.080513000E-2,1.649249531E-2
8.718674097E1,-5.705583096E-2,-4.739761353E-3,3.089555167E-2
8.719171300E1,-5.563714355E-2,2.408027649E-3,4.037624970E-2
8.719668258E1,-3.507268429E-2,9.489059448E-3,1.298438199E-2
8.720165216E1,-3.838295117E-2,-9.626388550E-3,3.093142435E-2
8.720662170E1,-1.308100298E-2,-2.264785767E-2,2.626679651E-2
8.721159128E1,-2.111711353E-2,-2.487945557E-2,3.254088759E-2
8.721656086E1,-2.301722765E-2,-4.610443115E-2,2.926259860E-2
8.722152774E1,-4.556685686E-3,-2.796077728E-2,4.147917777E-2
8.722649727E1,-8.657112718E-3,-5.036067963E-2,3.229342401E-2
8.723146680E1,2.873830497E-3,-2.863407135E-2,1.843646541E-2
8.723643633E1,-1.522886008E-2,-3.916835785E-2,3.823877126E-2
8.724140586E1,-5.679622293E-3,-6.387424469E-2,1.617635787E-2
8.724637545E1,1.930955052E-2,-6.819152832E-2,2.288481779E-2
8.725134638E1,1.344557106E-2,-8.436107635E-2,1.895313896E-2
8.725631592E1,2.219434083E-2,-6.358623505E-2,3.165796399E-2
8.726128545E1,2.756756544E-2,-7.506656647E-2,2.045265771E-2
8.726625498E1,3.189101815E-2,-4.132556915E-2,1.522929035E-2
8.727122451E1,6.951448321E-2,-3.519535065E-2,5.753470957E-2
8.727619409E1,8.069393039E-2,-4.218959808E-2,4.733070731E-2
8.728116935E1,1.097379923E-1,-3.250885010E-2,4.542514682E-2
8.728613888E1,1.065635458E-1,-1.460170746E-2,5.626698583E-2
8.729110842E1,1.236077100E-1,-2.417278290E-2,5.295091867E-2
8.729607795E1,1.678027362E-1,-2.654457092E-2,4.953309521E-2
8.730104748E1,1.711935699E-1,-2.177715302E-2,1.748114079E-2
8.730601706E1,1.817610860E-1,-3.993988037E-3,7.594469190E-2
8.731097946E1,1.813289970E-1,-3.149700165E-2,5.774407089E-2
8.731594899E1,1.987828314E-1,-1.839447021E-2,2.302133478E-2
8.732091852E1,1.887466908E-1,-2.441501617E-2,1.231637876E-2
8.732588805E1,2.165166140E-1,-1.876831055E-3,2.902159281E-2
8.733085758E1,2.369285226E-1,5.024909973E-3,2.774727158E-2
8.733582717E1,2.308312654E-1,2.849769592E-2,6.164253224E-3
8.734079597E1,2.270806581E-1,2.563858032E-2,3.477711603E-2
8.734576550E1,2.516086102E-1,2.874374390E-2,2.039616928E-2
8.735073503E1,2.677998245E-1,2.943611145E-2,2.147418261E-2
8.735570456E1,2.336833626E-1,2.062225342E-2,2.133090794E-2
8.736067409E1,2.722008824E-1,3.088474274E-2,2.955517732E-2
8.736564368E1,2.569999397E-1,2.323627472E-2,2.921976522E-2
8.737061566E1,2.775105536E-1,2.039909363E-2,1.948674023E-2
8.737558519E1,2.669380903E-1,6.891250610E-3,-6.998484954E-3
8.738055472E1,2.872055769E-1,2.997398376E-3,2.023748308E-2
8.738552425E1,2.847367525E-1,-6.808280945E-3,2.581941336E-2
8.739049378E1,2.964378595E-1,-2.365970612E-2,2.766364440E-2
8.739546336E1,3.045307100E-1,-5.344390869E-2,-8.460019715E-3
8.740043414E1,3.051972985E-1,-6.278514862E-2,7.893744856E-3
8.740540368E1,3.009498715E-1,-7.442188263E-2,1.221369021E-2
8.741037321E1,3.051308393E-1,-8.240604401E-2,-9.712106548E-3
8.741534274E1,3.175399303E-1,-9.389019012E-2,-2.176973037E-2
8.742031227E1,3.154630363E-1,-9.221076965E-2,-1.954871975E-2
8.742528185E1,3.170191050E-1,-5.729389191E-2,-2.675011195E-2
8.743024904E1,3.338185251E-1,-4.048156738E-2,-3.617623448E-2
8.743521857E1,3.695378900E-1,2.488327026E-2,-1.232190803E-2
8.744018810E1,3.241131902E-1,1.962375641E-2,-3.493515775E-2
8.744515763E1,3.087348640E-1,5.478954315E-2,-1.586807892E-2
8.745012716E1,3.339203894E-1,8.134174347E-2,-9.792009369E-3
8.745509675E1,3.339524567E-1,5.659389496E-2,-2.406156808E-2
8.746006883E1,3.270172477E-1,6.054878235E-2,-4.902102053E-3
8.746503836E1,3.248600960E-1,6.922054291E-2,-5.234292895E-2
8.747000789E1,3.252522945E-1,3.504943848E-2,-3.761996329E-2
8.747497742E1,3.199356794E-1,2.965545654E-2,-3.239617869E-2
8.747994696E1,3.240350783E-1,6.491661072E-3,-4.495327547E-2
8.748491654E1,3.200720549E-1,1.200962067E-2,-3.483587876E-2
8.748988690E1,3.353035152E-1,1.628208160E-2,-1.044330187E-2
8.749485644E1,3.481086493E-1,-9.183883667E-3,-1.592322439E-2
8.749982597E1,3.680376709E-1,2.731704712E-2,-1.069122553E-2
8.750479550E1,3.949523568E-1,-5.382537842E-3,-4.715761542E-2
8.750976503E1,4.192668498E-1,-3.662586212E-2,-2.625538409E-2
8.751473461E1,3.993535042E-1,-1.103706360E-1,-1.391755417E-2
8.751970237E1,4.271404147E-1,-1.098651886E-1,-5.269326270E-3
8.752467190E1,4.296523333E-1,-1.746902466E-1,-2.403731644E-2
8.752964144E1,4.272363782E-1,-1.641435623E-1,-1.882361248E-2
8.753461097E1,4.474099278E-1,-1.940727234E-1,-1.147619262E-2
8.753958050E1,4.863946438E-1,-1.548643112E-1,-3.636571020E-2
8.754455008E1,4.772846401E-1,-1.052837372E-1,-8.627936244E-3
8.754951753E1,4.656375349E-1,-6.798458099E-2,-2.406717837E-2
8.755448706E1,4.979346693E-1,-4.999732971E-2,-3.689668328E-2
8.755945659E1,5.190121531E-1,-5.828094482E-2,-2.000786178E-2
8.756442612E1,5.124136806E-1,-1.044998169E-1,4.953715950E-3
8.756939566E1,4.865537882E-1,-8.380413055E-2,1.769583672E-2
8.757436524E1,5.034096241E-1,-1.523532867E-1,-7.779169828E-3
8.757933352E1,4.913054705E-1,-1.597385406E-1,-5.748573691E-3
8.758430305E1,4.923443794E-1,-1.753797531E-1,3.238108009E-3
8.758927258E1,4.981261492E-1,-1.623859406E-1,-3.441270441E-2
8.759424211E1,4.857577682E-1,-9.247398376E-2,-2.294697240E-2
8.759921164E1,5.206645727E-1,-6.470203400E-2,-4.610553384E-2
8.760418123E1,5.052914619E-1,4.361343384E-2,-2.854969725E-2
8.760915159E1,5.064147115E-1,1.165924072E-1,-3.746026009E-2
8.761412112E1,5.249797702E-1,1.877927780E-1,-7.015250623E-2
8.761909066E1,5.456084609E-1,2.548456192E-1,-4.202444851E-2
8.762406019E1,5.442940593E-1,2.631587982E-1,-3.917885572E-2
8.762902972E1,5.462933779E-1,2.963581085E-1,-5.295639485E-2
8.763399930E1,5.503628850E-1,2.604064941E-1,-5.475347489E-2
8.763896935E1,5.127476454E-1,2.140684128E-1,-7.438203692E-2
8.764393888E1,5.203474164E-1,1.645660400E-1,-9.603161365E-2
8.764890842E1,4.576220512E-1,1.344919205E-1,-1.221546307E-1
8.765387795E1,4.951135218E-1,8.210372925E-2,-1.148555800E-1
8.765884748E1,4.918045104E-1,4.322528839E-2,-9.070131183E-2
8.766381706E1,4.742701054E-1,-3.095912933E-2,-7.606724650E-2
8.766879003E1,4.615051448E-1,-3.681468964E-2,-8.750523627E-2
8.767375956E1,4.736820161E-1,-7.349681854E-2,-1.070945412E-1
8.767872909E1,4.526573420E-1,-5.405616760E-2,-1.002776623E-1
8.768369862E1,4.353439510E-1,-5.377960205E-2,-8.397184312E-2
8.768866816E1,4.561324716E-1,-4.874992371E-2,-1.021638289E-1
8.769363774E1,4.340917170E-1,-2.951335907E-2,-1.390294880E-1
8.769860753E1,4.525405169E-1,-1.518249512E-2,-8.986352384E-2
8.770357706E1,4.424586296E-1,-2.164840698E-3,-9.461024404E-2
8.770854659E1,4.418575764E-1,2.143955231E-2,-7.544036210E-2
8.771351612E1,4.544301033E-1,7.097434998E-2,-9.206741303E-2
8.771848566E1,4.348033667E-1,8.208847046E-2,-6.335916370E-2
8.772345524E1,4.627464414E-1,9.786891937E-2,-5.973210186E-2
8.772842607E1,4.702121913E-1,8.144760132E-2,-5.748454109E-2
8.773339560E1,4.360673428E-1,4.616069794E-2,-6.463598460E-2
8.773836519E1,4.473683834E-1,2.660465240E-2,-7.560150325E-2
8.774333472E1,4.394148886E-1,2.147483826E-2,-8.030304313E-2
8.774830425E1,4.103035927E-1,1.281547546E-2,-7.672896981E-2
8.775327383E1,4.513821900E-1,7.800102234E-3,-1.122060269E-1
8.775823888E1,4.446832538E-1,-3.162002563E-2,-8.796994388E-2
8.776320842E1,4.902258813E-1,-1.607036591E-2,-9.706935287E-2
8.776817800E1,4.580543637E-1,-3.389739990E-2,-8.796346933E-2
8.777314753E1,4.606479704E-1,4.246711731E-3,-1.086290926E-1
8.777811706E1,4.916226864E-1,-5.433082581E-3,-7.213427871E-2
8.778308664E1,4.674932361E-1,-1.957893372E-3,-4.320548475E-2
8.778805888E1,4.588514268E-1,-1.631736755E-2,-6.902402639E-2
8.779302842E1,4.678635895E-1,-3.410911560E-2,-2.111300081E-2
8.779799800E1,4.754560590E-1,-5.411911011E-2,-5.308457091E-2
8.780296753E1,5.077470541E-1,-6.564044952E-2,-3.030563146E-2
8.780793706E1,4.668987691E-1,-8.060646057E-2,-1.611419767E-2
8.781290664E1,4.868888259E-1,-4.912185669E-2,-5.327364430E-2
8.781787519E1,5.026546717E-1,-4.281902313E-2,-2.136658877E-2
8.782284472E1,5.073134303E-1,2.283382416E-2,-2.060892433E-2
8.782781430E1,5.080319643E-1,4.044342041E-2,-4.033799469E-2
8.783278383E1,5.108092427E-1,7.811164856E-2,-1.964335144E-2
8.783775336E1,5.047808290E-1,6.678962708E-2,-2.055674046E-2
8.784272295E1,5.115302801E-1,1.066513062E-1,-3.352329880E-2
8.784770602E1,4.787373543E-1,1.283750534E-1,-1.698232442E-2
8.785267555E1,4.685295522E-1,1.404266357E-1,-1.479965448E-2
8.785764513E1,4.592036605E-1,1.096324921E-1,-4.956812784E-2
8.786261466E1,4.520196021E-1,9.336090088E-2,-6.757366657E-2
8.786758420E1,4.542662799E-1,5.109786987E-2,-8.295774460E-2
8.787255378E1,4.135026038E-1,4.601669312E-2,-8.521778882E-2
8.787752138E1,3.954122961E-1,3.979873657E-2,-9.211225808E-2
8.788249092E1,3.713513911E-1,2.295207977E-2,-8.696708083E-2
8.788746050E1,3.901203871E-1,3.475475311E-2,-7.698598504E-2
8.789243003E1,3.836610913E-1,4.527378082E-2,-9.091675282E-2
8.789739956E1,3.807663023E-1,4.026603699E-2,-1.104397029E-1
8.790236914E1,3.538807631E-1,4.718685150E-2,-8.941563219E-2
8.790734019E1,3.640119433E-1,5.998897552E-2,-1.111759990E-1
8.791230972E1,3.312472701E-1,7.268428802E-2,-1.124885157E-1
8.791727930E1,3.377717137E-1,7.933998108E-2,-9.953152388E-2
8.792224883E1,3.370114267E-1,1.156377792E-1,-1.031821743E-1
8.792721836E1,3.420406282E-1,4.354953766E-2,-8.051640540E-2
8.793218795E1,3.090438247E-1,1.838111877E-2,-8.306588233E-2
8.793715508E1,2.987885773E-1,-2.439308167E-2,-5.940774828E-2
8.794212461E1,2.614002526E-1,-5.612659454E-2,-8.343710005E-2
8.794709420E1,2.884367406E-1,-1.137275696E-1,-1.025147811E-1
8.795206373E1,2.488355339E-1,-1.399736404E-1,-8.569888026E-2
8.795703326E1,2.368827760E-1,-1.054248810E-1,-7.723245025E-2
8.796200284E1,2.228096128E-1,-1.293725967E-1,-8.554200828E-2
8.796695868E1,2.123737931E-1,-1.186742783E-1,-9.956869483E-2
8.797192821E1,2.283021659E-1,-9.738159180E-2,-1.145324707E-1
8.797689779E1,2.121300995E-1,-7.389545441E-2,-1.126953065E-1
8.798186732E1,2.280579805E-1,-5.654144287E-2,-1.142560989E-1
8.798683685E1,1.917480081E-1,-2.627086639E-2,-1.345448941E-1
8.799180638E1,2.305431068E-1,-1.003265381E-3,-9.765432775E-2
8.799677701E1,2.201068401E-1,2.049541473E-2,-1.083765402E-1
8.800174654E1,2.300794572E-1,7.363319397E-3,-1.059983298E-1
8.800671612E1,2.340056896E-1,7.035827637E-2,-1.200560182E-1
8.801168566E1,2.116373926E-1,7.581806183E-2,-8.044674248E-2
8.801665519E1,2.059807330E-1,7.766914368E-2,-8.506247401E-2
8.802162477E1,2.192182094E-1,7.832050323E-2,-8.832686394E-2
8.802657654E1,2.418118417E-1,7.777976990E-2,-9.256951511E-2
8.803154607E1,2.177748084E-1,7.961559296E-2,-7.679215819E-2
8.803651560E1,2.092511803E-1,1.004438400E-1,-7.764010876E-2
8.804148519E1,2.207042426E-1,1.282272339E-1,-3.701588511E-2
8.804645472E1,2.117398083E-1,9.757709503E-2,-6.100109220E-2
8.805142425E1,1.956456900E-1,7.430553436E-2,-4.925745353E-2
8.805641133E1,1.983352900E-1,5.360984802E-2,-2.580759674E-2
8.806138086E1,1.816774607E-1,3.783798218E-2,-3.227882087E-2
8.806635045E1,1.804175079E-1,-9.870529175E-3,-3.159533441E-2
8.807131998E1,1.494483203E-1,-6.075191498E-2,-2.629403770E-2
8.807628951E1,1.790529937E-1,-8.507633209E-2,-4.246892035E-2
8.808125909E1,1.548043489E-1,-1.472101212E-1,-5.156462640E-2
8.808622774E1,1.198350117E-1,-1.328115463E-1,-2.729881555E-2
8.809119727E1,1.430706531E-1,-1.577272415E-1,-4.121567309E-2
8.809616685E1,1.446535587E-1,-1.693763733E-1,-5.158250034E-2
8.810113638E1,1.220263615E-1,-1.749877930E-1,-4.301119596E-2
8.810610592E1,1.242946461E-1,-1.698665619E-1,-6.175317615E-2
8.811107550E1,1.027366519E-1,-1.600446701E-1,-6.739992648E-2
8.811604904E1,1.141390651E-1,-9.685325623E-2,-5.869591981E-2
8.812101857E1,1.145294830E-1,-3.419494629E-2,-3.704745322E-2
8.812598816E1,1.003236920E-1,-1.757621765E-3,-4.168475419E-2
8.813095769E1,6.839416176E-2,1.139736176E-2,-5.227195472E-2
8.813592722E1,5.895993859E-2,7.807731628E-3,-7.124010473E-2
8.814089680E1,8.861890435E-2,1.136779785E-2,-1.996978372E-2
8.814586222E1,2.502875961E-2,5.052375793E-2,-6.881910563E-2
8.815083175E1,7.095441222E-3,6.559085846E-2,-3.176701814E-2
8.815580133E1,-4.852626473E-3,9.002399445E-2,-6.277617812E-2
8.816077086E1,-1.897207648E-2,7.029914856E-2,-6.971773505E-2
8.816574039E1,-4.735678807E-2,4.003810883E-2,-7.058285177E-2
8.817070998E1,-6.481530517E-2,8.832931519E-3,-5.721170455E-2
